"Ligand_ApprovedSymbol","cECs.1","pericytes.1","cortex.astrocytes"
"Pdgfb",7.06111099284443,0.211034496223759,0.00508472571427381
"Pdgfb.1",7.06111099284443,0.211034496223759,0.00508472571427381
"Pdgfb.2",7.06111099284443,0.211034496223759,0.00508472571427381
"Pdgfb.3",7.06111099284443,0.211034496223759,0.00508472571427381
"Pdgfc",0,0.0166268908102113,0.146298899459061
"Pdgfc.1",0,0.0166268908102113,0.146298899459061
"Pdgfc.2",0,0.0166268908102113,0.146298899459061
"Pdgfd",0.767200417694271,0.0374899642333235,0.0377697086657546
"Pdyn",0,0,0.00238981556358809
"Pdyn.1",0,0,0.00238981556358809
"Pdyn.2",0,0,0.00238981556358809
"Penk",0,0,0.00312179933820859
"Penk.1",0,0,0.00312179933820859
"Penk.2",0,0,0.00312179933820859
"Penk.3",0,0,0.00312179933820859
"Pf4",0.026119096686858,0.0134794525637263,0
"Pf4.1",0.026119096686858,0.0134794525637263,0
"Pf4.2",0.026119096686858,0.0134794525637263,0
"Pf4.3",0.026119096686858,0.0134794525637263,0
"Pf4.4",0.026119096686858,0.0134794525637263,0
"Pf4.5",0.026119096686858,0.0134794525637263,0
"Pgf",0,0.129466831340996,0.0257748875245843
"Pgf.1",0,0.129466831340996,0.0257748875245843
"Pgf.2",0,0.129466831340996,0.0257748875245843
"Pigf",0.0780163645668565,0.125569892035311,0.112105186416585
"Pip",0,0,0
"Pla2g10",0,0,0
"Plat",4.91289770365869,11.0215122431228,0.24142276721049
"Plau",0.206874115031391,0.355179691825805,0.21565971328897
"Plau.1",0.206874115031391,0.355179691825805,0.21565971328897
"Plau.2",0.206874115031391,0.355179691825805,0.21565971328897
"Plau.3",0.206874115031391,0.355179691825805,0.21565971328897
"Plau.4",0.206874115031391,0.355179691825805,0.21565971328897
"Plg",0,0,0.00181766273083505
"Plg.1",0,0,0.00181766273083505
"Plg.2",0,0,0.00181766273083505
"Plg.3",0,0,0.00181766273083505
"Plg.4",0,0,0.00181766273083505
"Plg.5",0,0,0.00181766273083505
"Pltp",13.8447209523882,0.464720402313575,0.213013806912763
"Pmch",0,0,0.0010125717015336
"Pnoc",0.0268751547290652,0,0.0243973447019779
"Podxl2",0.0378300434475349,0.0378225416298525,0.0302613531315435
"Pomc",0.212180763587488,0,0.00568862634573872
"Pomc.1",0.212180763587488,0,0.00568862634573872
"Pomc.2",0.212180763587488,0,0.00568862634573872
"Pomc.3",0.212180763587488,0,0.00568862634573872
"Pomc.4",0.212180763587488,0,0.00568862634573872
"Pomc.5",0.212180763587488,0,0.00568862634573872
"Pomc.6",0.212180763587488,0,0.00568862634573872
"Pomc.7",0.212180763587488,0,0.00568862634573872
"Pon2",1.51203761964501,0.929755672132229,2.06883528768739
"Ppy",0,0,0
"Prlh",0,0,0
"Prl",0,0,0
"Proc",0,0,0
"Proc.1",0,0,0
"Prok1",0,0,0.00127144371134996
"Prok1.1",0,0,0.00127144371134996
"Prok2",0,0,0.0149191352814943
"Prok2.1",0,0,0.0149191352814943
"Pros1",1.80380917797677,2.66892099162074,0.287354376902573
"Pros1.1",1.80380917797677,2.66892099162074,0.287354376902573
"Prss23",1.41457022773866,2.62065875580218,0.107913072212957
"Psap",5.9461400892761,8.67558682460332,15.6533153511946
"Psap.1",5.9461400892761,8.67558682460332,15.6533153511946
"Psap.2",5.9461400892761,8.67558682460332,15.6533153511946
"Psap.3",5.9461400892761,8.67558682460332,15.6533153511946
"Psen1",0.351894827526111,0.41975693752374,0.409722691657734
"Psen1.1",0.351894827526111,0.41975693752374,0.409722691657734
"Psen1.2",0.351894827526111,0.41975693752374,0.409722691657734
"Psen1.3",0.351894827526111,0.41975693752374,0.409722691657734
"Psen1.4",0.351894827526111,0.41975693752374,0.409722691657734
"Pspn",0,0,0.00104491187813455
"Pspn.1",0,0,0.00104491187813455
"Pspn.2",0,0,0.00104491187813455
"Ptdss1",0.576169726454303,0.614138980852044,0.914757950292782
"Ptdss1.1",0.576169726454303,0.614138980852044,0.914757950292782
"Ptgs2",0.0641893044641817,0,0.00218934381529848
"Ptgs2.1",0.0641893044641817,0,0.00218934381529848
"Pth2",0,0,0
"Pth2.1",0,0,0
"Pthlh",0,0,0
"Pthlh.1",0,0,0
"Pthlh.2",0,0,0
"Pth",0,0,0
"Pth.1",0,0,0
"Ptn",7.63226327174465,50.5367669623722,16.2291044699408
"Ptn.1",7.63226327174465,50.5367669623722,16.2291044699408
"Ptn.2",7.63226327174465,50.5367669623722,16.2291044699408
"Ptn.3",7.63226327174465,50.5367669623722,16.2291044699408
"Ptn.4",7.63226327174465,50.5367669623722,16.2291044699408
"Ptn.5",7.63226327174465,50.5367669623722,16.2291044699408
"Ptn.6",7.63226327174465,50.5367669623722,16.2291044699408
"Ptn.7",7.63226327174465,50.5367669623722,16.2291044699408
"Pyy",0,0,0
"Pyy.1",0,0,0
"Pyy.2",0,0,0
"Pyy.3",0,0,0
"Qrfp",0,0,0.00169251486605797
"Qrfp.1",0,0,0.00169251486605797
"Rarres2",0.113317734089996,2.22716506171526,0.210118530322351
"Rarres2.1",0.113317734089996,2.22716506171526,0.210118530322351
"Rarres2.2",0.113317734089996,2.22716506171526,0.210118530322351
"Rbp3",0,0,0
"Rbp4",0,0,0.00076722761783902
"Reln",0,0.0107764099213715,0.0185615165063471
"Reln.1",0,0.0107764099213715,0.0185615165063471
"Reln.2",0,0.0107764099213715,0.0185615165063471
"Reln.3",0,0.0107764099213715,0.0185615165063471
"Ren1",0,0,0.00297146062454406
"Rgma",0.0449804479701284,2.91347230625164,4.35509020988693
"Rgmb",0.474821383056492,0.742066740296501,0.270980693046894
"Rims1",0.0213862976602141,0.0787554578005168,0.0392430223011509
"Rims2",0.0471641991543081,0.032102043511304,0.425779716178319
"Rln1",0,0,0.00106140186549027
"Rln1.1",0,0,0.00106140186549027
"Rln3",0,0,0
"Rln3.1",0,0,0
"Rln3.2",0,0,0
"Rln3.3",0,0,0
"Rph3a",0.0103674790354991,0,0.0342728537131132
"Rps19",6.94000307773504,2.72410527695794,0.895329271022682
"Rspo1",0.0150094132461512,0,0.0108139143949472
"Rspo1.1",0.0150094132461512,0,0.0108139143949472
"Rspo1.2",0.0150094132461512,0,0.0108139143949472
"Rspo1.3",0.0150094132461512,0,0.0108139143949472
"Rspo1.4",0.0150094132461512,0,0.0108139143949472
"Rspo2",0,0,0
"Rspo2.1",0,0,0
"Rspo2.2",0,0,0
"Rspo3",0,0,0.0395935109968628
"Rspo3.1",0,0,0.0395935109968628
"Rspo3.2",0,0,0.0395935109968628
"Rspo3.3",0,0,0.0395935109968628
"Rspo3.4",0,0,0.0395935109968628
"Rspo3.5",0,0,0.0395935109968628
"Rspo4",0,0,0
"Rspo4.1",0,0,0
"Rspo4.2",0,0,0
"Rtn4",2.1558912151617,2.73947529084039,1.24434609536669
"Rtn4.1",2.1558912151617,2.73947529084039,1.24434609536669
"Rtn4.2",2.1558912151617,2.73947529084039,1.24434609536669
"Rtn4.3",2.1558912151617,2.73947529084039,1.24434609536669
"S100a8",0,0,0.00055183165466351
"S100a9",0,0,0.00066769557208157
"Scgb1a1",0,0,0
"Scgb1a1.1",0,0,0
"Scgb3a1",0.225309665010893,0.0418115955006725,0
"Scgb3a2",0,0,0
"Selplg",0.0377565841904288,0.0617930986701689,0.0412907230807821
"Selplg.1",0.0377565841904288,0.0617930986701689,0.0412907230807821
"Selplg.2",0.0377565841904288,0.0617930986701689,0.0412907230807821
"Sema3a",0.0236043614344244,0,0.00928191449629762
"Sema3a.1",0.0236043614344244,0,0.00928191449629762
"Sema3a.2",0.0236043614344244,0,0.00928191449629762
"Sema3a.3",0.0236043614344244,0,0.00928191449629762
"Sema3a.4",0.0236043614344244,0,0.00928191449629762
"Sema3b",0,0,0
"Sema3b.1",0,0,0
"Sema3c",7.92384154116251,0.0572919834531262,0.0222929413942416
"Sema3c.1",7.92384154116251,0.0572919834531262,0.0222929413942416
"Sema3c.2",7.92384154116251,0.0572919834531262,0.0222929413942416
"Sema3d",0.0618501067609489,0,0.0436012113605094
"Sema3e",0.0451968444250356,0,0.00974153171205269
"Sema3f",0,0.0513727453153539,0.0128947762750094
"Sema3f.1",0,0.0513727453153539,0.0128947762750094
"Sema3f.2",0,0.0513727453153539,0.0128947762750094
"Sema3g",0.776367925448605,0,0.00062411745777737
"Sema4a",0,0.0169733513983379,1.4066820510024
"Sema4b",0.0688855236787407,0.0877777857086637,1.65097938763507
"Sema4c",0.689810999414231,0.711501623120215,0.0891048681948753
"Sema4d",0,0.0187823229022627,0.305225950344306
"Sema4d.1",0,0.0187823229022627,0.305225950344306
"Sema4d.2",0,0.0187823229022627,0.305225950344306
"Sema4d.3",0,0.0187823229022627,0.305225950344306
"Sema4d.4",0,0.0187823229022627,0.305225950344306
"Sema4f",0,0,0.00525893841188961
"Sema4g",0,0.0397543651380901,0.164302064134768
"Sema5a",0.0779517857683642,2.20437238336129,0.142976213295007
"Sema5a.1",0.0779517857683642,2.20437238336129,0.142976213295007
"Sema6a",1.91822780903026,0.0601878579179633,0.32540354817965
"Sema6a.1",1.91822780903026,0.0601878579179633,0.32540354817965
"Sema6d",0.303809009069635,4.67350163544833,2.14064973350898
"Sema6d.1",0.303809009069635,4.67350163544833,2.14064973350898
"Sema6d.2",0.303809009069635,4.67350163544833,2.14064973350898
"Sema6d.3",0.303809009069635,4.67350163544833,2.14064973350898
"Sema7a",9.63335326893743,0.132717457655409,0.557071558844786
"Sema7a.1",9.63335326893743,0.132717457655409,0.557071558844786
"Sema7a.2",9.63335326893743,0.132717457655409,0.557071558844786
"Serpina7",0,0,0
"Serpinc1",0.0829011822855507,0.239201328714075,0.217823867991283
"Serpinc1.1",0.0829011822855507,0.239201328714075,0.217823867991283
"Serpine1",0,0,0
"Serpine1.1",0,0,0
"Serpine2",0.728101565091381,0.5647408798485,8.43025871817459
"Serping1",0,0.583388889628401,0.0127475136628191
"Serping1.1",0,0.583388889628401,0.0127475136628191
"Serping1.2",0,0.583388889628401,0.0127475136628191
"Sfrp1",0.0232627597238152,0,0.288443209366296
"Sfrp1.1",0.0232627597238152,0,0.288443209366296
"Sftpa1",0,0,0
"Shank1",0.201695543092603,0.242169325673273,0.238037170912516
"Shank1.1",0.201695543092603,0.242169325673273,0.238037170912516
"Shbg",0,0,0
"Shbg.1",0,0,0
"Shbg.2",0,0,0
"Shh",0,0.0185612070333739,0.00895770381438544
"Shh.1",0,0.0185612070333739,0.00895770381438544
"Shh.2",0,0.0185612070333739,0.00895770381438544
"Shh.3",0,0.0185612070333739,0.00895770381438544
"Shh.4",0,0.0185612070333739,0.00895770381438544
"Shh.5",0,0.0185612070333739,0.00895770381438544
"Shh.6",0,0.0185612070333739,0.00895770381438544
"Shh.7",0,0.0185612070333739,0.00895770381438544
"Slit1",0,0,0.00627013815306916
"Slit1.1",0,0,0.00627013815306916
"Slit1.2",0,0,0.00627013815306916
"Slit2",0.0075478179054092,0.0550690112021823,0.029229314217188
"Slit2.1",0.0075478179054092,0.0550690112021823,0.029229314217188
"Slit2.2",0.0075478179054092,0.0550690112021823,0.029229314217188
"Slit2.3",0.0075478179054092,0.0550690112021823,0.029229314217188
"Slit2.4",0.0075478179054092,0.0550690112021823,0.029229314217188
"Slit3",0,0,0.00184129061351597
"Sorbs1",2.24724765610711,1.22455075299135,1.14255220175957
"Sost",0,0,0
"Sost.1",0,0,0
"Spink1",0,0,0
"Spink1.1",0,0,0
"Spint1",0,0,0
"Spp1",0.00515283365828836,0.597108516486437,0.00302785420721194
"Spp1.1",0.00515283365828836,0.597108516486437,0.00302785420721194
"Spp1.2",0.00515283365828836,0.597108516486437,0.00302785420721194
"Spp1.3",0.00515283365828836,0.597108516486437,0.00302785420721194
"Spp1.4",0.00515283365828836,0.597108516486437,0.00302785420721194
"Spp1.5",0.00515283365828836,0.597108516486437,0.00302785420721194
"Spp1.6",0.00515283365828836,0.597108516486437,0.00302785420721194
"Sst",0,0,0.018406416393609
"Sst.1",0,0,0.018406416393609
"Sst.2",0,0,0.018406416393609
"Sst.3",0,0,0.018406416393609
"Sst.4",0,0,0.018406416393609
"Sytl3",0,0,0
"Tac1",0,0,0
"Tac1.1",0,0,0
"Tac1.2",0,0,0
"Tac2",0,0,0
"Tac2.1",0,0,0
"Tac2.2",0,0,0
"Tctn1",0.638780276812712,0.422364951437358,0.345162506308094
"Tdgf1",0,0.0879700236741053,0.0135163533161933
"Tdgf1.1",0,0.0879700236741053,0.0135163533161933
"Tdgf1.2",0,0.0879700236741053,0.0135163533161933
"Tfpi",0.348978509699566,1.56848521049562,0.00135056712568981
"Tfpi.1",0.348978509699566,1.56848521049562,0.00135056712568981
"Trf",0.106206132302336,0.237378779104762,0.142680043574037
"Trf.1",0.106206132302336,0.237378779104762,0.142680043574037
"Tgfa",1.25117210669777,0.0146415226935921,0.707366988405149
"Tgfa.1",1.25117210669777,0.0146415226935921,0.707366988405149
"Tgfa.2",1.25117210669777,0.0146415226935921,0.707366988405149
"Tgfb1",0.265344942436652,0.564808356042829,0.0812023403541753
"Tgfb1.1",0.265344942436652,0.564808356042829,0.0812023403541753
"Tgfb1.2",0.265344942436652,0.564808356042829,0.0812023403541753
"Tgfb1.3",0.265344942436652,0.564808356042829,0.0812023403541753
"Tgfb1.4",0.265344942436652,0.564808356042829,0.0812023403541753
"Tgfb1.5",0.265344942436652,0.564808356042829,0.0812023403541753
"Tgfb1.6",0.265344942436652,0.564808356042829,0.0812023403541753
"Tgfb1.7",0.265344942436652,0.564808356042829,0.0812023403541753
"Tgfb1.8",0.265344942436652,0.564808356042829,0.0812023403541753
"Tgfb2",2.39729347896835,0.968150517178999,1.03268935223751
"Tgfb2.1",2.39729347896835,0.968150517178999,1.03268935223751
"Tgfb2.2",2.39729347896835,0.968150517178999,1.03268935223751
"Tgfb2.3",2.39729347896835,0.968150517178999,1.03268935223751
"Tgfb3",0,0.0784958088649958,0.0281870796026619
"Tgfb3.1",0,0.0784958088649958,0.0281870796026619
"Tgfb3.2",0,0.0784958088649958,0.0281870796026619
"Tgfb3.3",0,0.0784958088649958,0.0281870796026619
"Tgfb3.4",0,0.0784958088649958,0.0281870796026619
"Tgm2",3.24970319531752,0.282477807466087,0.0110625987666354
"Tgm2.1",3.24970319531752,0.282477807466087,0.0110625987666354
"Tgm2.2",3.24970319531752,0.282477807466087,0.0110625987666354
"Tg",0,0,0
"Tg.1",0,0,0
"Thbs1",0.012538680459248,0.0259442415500357,0.00823609479669468
"Thbs1.1",0.012538680459248,0.0259442415500357,0.00823609479669468
"Thbs1.2",0.012538680459248,0.0259442415500357,0.00823609479669468
"Thbs1.3",0.012538680459248,0.0259442415500357,0.00823609479669468
"Thbs1.4",0.012538680459248,0.0259442415500357,0.00823609479669468
"Thbs1.5",0.012538680459248,0.0259442415500357,0.00823609479669468
"Thbs1.6",0.012538680459248,0.0259442415500357,0.00823609479669468
"Thbs1.7",0.012538680459248,0.0259442415500357,0.00823609479669468
"Thbs1.8",0.012538680459248,0.0259442415500357,0.00823609479669468
"Thbs1.9",0.012538680459248,0.0259442415500357,0.00823609479669468
"Thbs1.10",0.012538680459248,0.0259442415500357,0.00823609479669468
"Thbs1.11",0.012538680459248,0.0259442415500357,0.00823609479669468
"Thbs2",0.0410146839988355,0.16282213593007,0.00473536850173438
"Thbs2.1",0.0410146839988355,0.16282213593007,0.00473536850173438
"Thbs2.2",0.0410146839988355,0.16282213593007,0.00473536850173438
"Thbs2.3",0.0410146839988355,0.16282213593007,0.00473536850173438
"Thbs2.4",0.0410146839988355,0.16282213593007,0.00473536850173438
"Thpo",0,0,0.0253654835710443
"Timp1",0,0,0
"Timp2",0.10538478855011,0.0855741069854964,1.12146002887143
"Timp2.1",0.10538478855011,0.0855741069854964,1.12146002887143
"Timp3",2.84356043722942,1.7025542727362,5.34788189213973
"Timp3.1",2.84356043722942,1.7025542727362,5.34788189213973
"Tnc",0,0,0.0847822575956204
"Tnc.1",0,0,0.0847822575956204
"Tnc.2",0,0,0.0847822575956204
"Tnc.3",0,0,0.0847822575956204
"Tnc.4",0,0,0.0847822575956204
"Tnc.5",0,0,0.0847822575956204
"Tnfsf10",1.61060789006631,0.074803518003096,0.0317776069025421
"Tnfsf10.1",1.61060789006631,0.074803518003096,0.0317776069025421
"Tnfsf11",0,0,0
"Tnfsf11.1",0,0,0
"Tnfsf12",0.816386015277966,1.03162928525244,0.383925351724939
"Tnfsf12.1",0.816386015277966,1.03162928525244,0.383925351724939
"Tnfsf13b",0,0,0.0126634268445644
"Tnfsf13b.1",0,0,0.0126634268445644
"Tnfsf13b.2",0,0,0.0126634268445644
"Tnfsf13",0.289929838196989,0.117934874399077,0.117479216316333
"Tnfsf13.1",0.289929838196989,0.117934874399077,0.117479216316333
"Tnfsf13.2",0.289929838196989,0.117934874399077,0.117479216316333
"Tnfsf13.3",0.289929838196989,0.117934874399077,0.117479216316333
"Tnfsf13.4",0.289929838196989,0.117934874399077,0.117479216316333
"Tnfsf13.5",0.289929838196989,0.117934874399077,0.117479216316333
"Tnfsf13.6",0.289929838196989,0.117934874399077,0.117479216316333
"Tnfsf14",0,0,0
"Tnfsf14.1",0,0,0
"Tnfsf15",0.0117394979084747,0,0.100611747936613
"Tnfsf18",0,0,0
"Tnfsf4",0,0,0
"Tnfsf4.1",0,0,0
"Tnfsf8",0,0,0
"Tnf",0,0,0.00300305953262936
"Tnf.1",0,0,0.00300305953262936
"Tnf.2",0,0,0.00300305953262936
"Tnf.3",0,0,0.00300305953262936
"Trh",0,0,0
"Tshb",0,0,0.00200488310821499
"Tslp",0,0.208398175927366,0
"Ucn2",0,0.0328188972283572,0.00387267410232821
"Ucn2.1",0,0.0328188972283572,0.00387267410232821
"Ucn2.2",0,0.0328188972283572,0.00387267410232821
"Ucn3",0,0,0
"Ucn3.1",0,0,0
"Ucn3.2",0,0,0
"Ucn",0,0,0
"Ucn.1",0,0,0
"Uts2b",0,0,0
"Uts2",0,0,0
"Vasp",0.833618633611402,3.01610225949634,0.202046627469401
"Vcam1",0.602852327232381,0.0373342926150393,4.3264806990838
"Vcam1.1",0.602852327232381,0.0373342926150393,4.3264806990838
"Vcam1.2",0.602852327232381,0.0373342926150393,4.3264806990838
"Vcam1.3",0.602852327232381,0.0373342926150393,4.3264806990838
"Vcam1.4",0.602852327232381,0.0373342926150393,4.3264806990838
"Vcan",0.0202915301910972,0.0416661891550144,0.15106693616217
"Vcan.1",0.0202915301910972,0.0416661891550144,0.15106693616217
"Vcan.2",0.0202915301910972,0.0416661891550144,0.15106693616217
"Vcan.3",0.0202915301910972,0.0416661891550144,0.15106693616217
"Vcan.4",0.0202915301910972,0.0416661891550144,0.15106693616217
"Vcan.5",0.0202915301910972,0.0416661891550144,0.15106693616217
"Vegfa",0.0139237608237815,0.125787707305279,7.97085513083268
"Vegfa.1",0.0139237608237815,0.125787707305279,7.97085513083268
"Vegfa.2",0.0139237608237815,0.125787707305279,7.97085513083268
"Vegfa.3",0.0139237608237815,0.125787707305279,7.97085513083268
"Vegfa.4",0.0139237608237815,0.125787707305279,7.97085513083268
"Vegfa.5",0.0139237608237815,0.125787707305279,7.97085513083268
"Vegfb",0.136866269596912,0.176614090579031,1.03347580120333
"Vegfb.1",0.136866269596912,0.176614090579031,1.03347580120333
"Vegfc",0.0829543838272647,0,0.0599879679342898
"Vegfc.1",0.0829543838272647,0,0.0599879679342898
"Vegfc.2",0.0829543838272647,0,0.0599879679342898
"Vegfc.3",0.0829543838272647,0,0.0599879679342898
"Vim",7.62600591581382,0.929424003964081,0.302985018620896
"Vip",0,0,0.0140859856013097
"Vip.1",0,0,0.0140859856013097
"Vip.2",0,0,0.0140859856013097
"Vip.3",0,0,0.0140859856013097
"Vtn",0.072721750027663,52.4342767464719,0.0131158396576771
"Vtn.1",0.072721750027663,52.4342767464719,0.0131158396576771
"Vtn.2",0.072721750027663,52.4342767464719,0.0131158396576771
"Vtn.3",0.072721750027663,52.4342767464719,0.0131158396576771
"Vtn.4",0.072721750027663,52.4342767464719,0.0131158396576771
"Vtn.5",0.072721750027663,52.4342767464719,0.0131158396576771
"Vtn.6",0.072721750027663,52.4342767464719,0.0131158396576771
"Vtn.7",0.072721750027663,52.4342767464719,0.0131158396576771
"Vwf",2.00502751788455,0.0520124769524796,0.0060883860113223
"Vwf.1",2.00502751788455,0.0520124769524796,0.0060883860113223
"Vwf.2",2.00502751788455,0.0520124769524796,0.0060883860113223
"Wnt11",0,0,0
"Wnt1",0,0,0
"Wnt1.1",0,0,0
"Wnt1.2",0,0,0
"Wnt1.3",0,0,0
"Wnt1.4",0,0,0
"Wnt1.5",0,0,0
"Wnt2",0,0,0
"Wnt2.1",0,0,0
"Wnt2.2",0,0,0
"Wnt2.3",0,0,0
"Wnt2.4",0,0,0
"Wnt3a",0,0,0
"Wnt3a.1",0,0,0
"Wnt3a.2",0,0,0
"Wnt3a.3",0,0,0
"Wnt3a.4",0,0,0
"Wnt3a.5",0,0,0
"Wnt3a.6",0,0,0
"Wnt3a.7",0,0,0
"Wnt3a.8",0,0,0
"Wnt3a.9",0,0,0
"Wnt3",0.0199976855102054,0,0.00309048943167131
"Wnt3.1",0.0199976855102054,0,0.00309048943167131
"Wnt3.2",0.0199976855102054,0,0.00309048943167131
"Wnt3.3",0.0199976855102054,0,0.00309048943167131
"Wnt3.4",0.0199976855102054,0,0.00309048943167131
"Wnt4",0.14233903561683,0.102840765924217,0.2083691916172
"Wnt4.1",0.14233903561683,0.102840765924217,0.2083691916172
"Wnt5a",0.473122020599579,0.0676365141329645,0.0570520442355358
"Wnt5a.1",0.473122020599579,0.0676365141329645,0.0570520442355358
"Wnt5a.2",0.473122020599579,0.0676365141329645,0.0570520442355358
"Wnt5a.3",0.473122020599579,0.0676365141329645,0.0570520442355358
"Wnt5a.4",0.473122020599579,0.0676365141329645,0.0570520442355358
"Wnt5a.5",0.473122020599579,0.0676365141329645,0.0570520442355358
"Wnt5a.6",0.473122020599579,0.0676365141329645,0.0570520442355358
"Wnt5a.7",0.473122020599579,0.0676365141329645,0.0570520442355358
"Wnt5a.8",0.473122020599579,0.0676365141329645,0.0570520442355358
"Wnt5a.9",0.473122020599579,0.0676365141329645,0.0570520442355358
"Wnt5a.10",0.473122020599579,0.0676365141329645,0.0570520442355358
"Wnt5a.11",0.473122020599579,0.0676365141329645,0.0570520442355358
"Wnt7a",0,0,1.40095533014368
"Wnt7a.1",0,0,1.40095533014368
"Wnt7a.2",0,0,1.40095533014368
"Wnt7b",0,0,1.12477032411788
"Wnt7b.1",0,0,1.12477032411788
"Wnt7b.2",0,0,1.12477032411788
"Xcl1",0,0,0
"Yars",0.574211408158484,0.672121717384636,0.978048066395977
"Zp3",0,0,0
"Cd28",0,0.0253831977999432,0.00439851515697658
"Ctla4",0,0,0
"Cd274",0.20364625069164,0.0197388557050242,0.0406211372298036
"Cd28.1",0,0.0253831977999432,0.00439851515697658
"Ctla4.1",0,0,0
"Pdcd1lg2",0,0,0.00128387692502845
"Cd274.1",0.20364625069164,0.0197388557050242,0.0406211372298036
"Icos",0,0,0
"Thbd",4.12523478759581,0.756409818042469,0.00448835848356652
"Thbd.1",4.12523478759581,0.756409818042469,0.00448835848356652
"Thbd.2",4.12523478759581,0.756409818042469,0.00448835848356652
"Thbd.3",4.12523478759581,0.756409818042469,0.00448835848356652
"Spock2",46.9257643186305,0.148102996182184,0.276845854117195
"Vwa1",11.1921509924523,0.0165767078233934,0.449316460959777
"Vwa1.1",11.1921509924523,0.0165767078233934,0.449316460959777
"Vwa1.2",11.1921509924523,0.0165767078233934,0.449316460959777
"Vwa1.3",11.1921509924523,0.0165767078233934,0.449316460959777
"Vwa1.4",11.1921509924523,0.0165767078233934,0.449316460959777
"Vwa1.5",11.1921509924523,0.0165767078233934,0.449316460959777
"Vwa1.6",11.1921509924523,0.0165767078233934,0.449316460959777
"Vwa1.7",11.1921509924523,0.0165767078233934,0.449316460959777
"Prom1",4.84975430709776,0,0.21781556756611
"Prom1.1",4.84975430709776,0,0.21781556756611
"Prom1.2",4.84975430709776,0,0.21781556756611
"Prom1.3",4.84975430709776,0,0.21781556756611
"Prom1.4",4.84975430709776,0,0.21781556756611
"Prom1.5",4.84975430709776,0,0.21781556756611
"Glul",12.7497389987207,1.0520846384179,76.0866216387454
"Glul.1",12.7497389987207,1.0520846384179,76.0866216387454
"NA..4",NA,NA,NA
"NA..5",NA,NA,NA
"NA..6",NA,NA,NA
"Sparcl1",25.354555100378,44.9489466055695,55.5224508615697
"Sparcl1.1",25.354555100378,44.9489466055695,55.5224508615697
"Sparcl1.2",25.354555100378,44.9489466055695,55.5224508615697
"Ltbp4",12.0908378280062,0.874825953922758,0.0546087725359283
"Ltbp4.1",12.0908378280062,0.874825953922758,0.0546087725359283
"Ltbp4.2",12.0908378280062,0.874825953922758,0.0546087725359283
"NA..7",NA,NA,NA
"Ltbp4.3",12.0908378280062,0.874825953922758,0.0546087725359283
"Ltbp4.4",12.0908378280062,0.874825953922758,0.0546087725359283
"Bsg",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.1",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.2",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.3",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.4",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.5",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.6",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.7",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.8",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.9",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.10",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.11",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.12",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.13",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.14",58.0831788297539,1.76054942599089,1.96998463735726
"Bsg.15",58.0831788297539,1.76054942599089,1.96998463735726
"Abhd2",7.88226621699738,2.49299830388641,0.44887679229024
"Abhd2.1",7.88226621699738,2.49299830388641,0.44887679229024
"Abhd2.2",7.88226621699738,2.49299830388641,0.44887679229024
"Abhd2.3",7.88226621699738,2.49299830388641,0.44887679229024
"Car4",9.67238079714901,10.3697614978711,0.00634539556105311
"Car4.1",9.67238079714901,10.3697614978711,0.00634539556105311
"Car4.2",9.67238079714901,10.3697614978711,0.00634539556105311
"Car4.3",9.67238079714901,10.3697614978711,0.00634539556105311
"Esyt2",9.15185033893092,1.32230460123729,0.449286555257953
"Esyt2.1",9.15185033893092,1.32230460123729,0.449286555257953
"Esyt2.2",9.15185033893092,1.32230460123729,0.449286555257953
"Esyt2.3",9.15185033893092,1.32230460123729,0.449286555257953
"Esyt2.4",9.15185033893092,1.32230460123729,0.449286555257953
"Esyt2.5",9.15185033893092,1.32230460123729,0.449286555257953
"Esyt2.6",9.15185033893092,1.32230460123729,0.449286555257953
"Tfrc",7.33928753972053,0.202146191678389,1.08106926188255
"Tfrc.1",7.33928753972053,0.202146191678389,1.08106926188255
"Tfrc.2",7.33928753972053,0.202146191678389,1.08106926188255
"Tfrc.3",7.33928753972053,0.202146191678389,1.08106926188255
"Tfrc.4",7.33928753972053,0.202146191678389,1.08106926188255
"Tfrc.5",7.33928753972053,0.202146191678389,1.08106926188255
"Tfrc.6",7.33928753972053,0.202146191678389,1.08106926188255
"Tspan13",11.1846739512925,0.0789572940146409,0.204264145669066
"Tspan13.1",11.1846739512925,0.0789572940146409,0.204264145669066
"Fcgrt",4.22868119868115,1.93626777363038,0.638194820150576
"Fcgrt.1",4.22868119868115,1.93626777363038,0.638194820150576
