"","Ligand_ApprovedSymbol","B2.tanycytes 1","Plvap.ECs","ME.astrocytes 1","ME.astrocytes 2","Gfap.high astrocytes","fibroblasts.1","ME.pericytes"
"1","A2m",4.10773113931583,0.014043386029356,0.125582631717083,0.216991348690739,0.325756498096775,0.76615387169327,0
"2","Aanat",0,0.00968549640531158,0,0,0,0,0
"3","Aanat",0,0.00968549640531158,0,0,0,0,0
"4","Ace",0.0755770073458117,0.0413223505552349,0.00693095635245151,0,0.00396577515078596,0.121577340265476,0
"5","Ace",0.0755770073458117,0.0413223505552349,0.00693095635245151,0,0.00396577515078596,0.121577340265476,0
"6","Adam10",1.26717892531828,1.57357050738457,1.30181005428477,0.943699817268435,1.03760900183254,0.864789820448556,0
"7","Adam10",1.26717892531828,1.57357050738457,1.30181005428477,0.943699817268435,1.03760900183254,0.864789820448556,0
"8","Adam12",0.0128757927008224,0,0.0196051894775665,0.00797963091539968,0.0227173078226838,0.113343366831929,0
"9","Adam12",0.0128757927008224,0,0.0196051894775665,0.00797963091539968,0.0227173078226838,0.113343366831929,0
"10","Adam12",0.0128757927008224,0,0.0196051894775665,0.00797963091539968,0.0227173078226838,0.113343366831929,0
"11","Adam15",0.183464241492327,0.80828905549055,0.125235150743774,0.193439621204383,0.157426259925363,0.309582547247287,0
"12","Adam15",0.183464241492327,0.80828905549055,0.125235150743774,0.193439621204383,0.157426259925363,0.309582547247287,0
"13","Adam15",0.183464241492327,0.80828905549055,0.125235150743774,0.193439621204383,0.157426259925363,0.309582547247287,0
"14","Adam15",0.183464241492327,0.80828905549055,0.125235150743774,0.193439621204383,0.157426259925363,0.309582547247287,0
"15","Adam15",0.183464241492327,0.80828905549055,0.125235150743774,0.193439621204383,0.157426259925363,0.309582547247287,0
"16","Adam17",0.702826164933383,1.10146732852507,0.577746832547122,0.663739664348121,0.509794060457506,0.379610673214817,0
"17","Adam17",0.702826164933383,1.10146732852507,0.577746832547122,0.663739664348121,0.509794060457506,0.379610673214817,0
"18","Adam17",0.702826164933383,1.10146732852507,0.577746832547122,0.663739664348121,0.509794060457506,0.379610673214817,0
"19","Adam17",0.702826164933383,1.10146732852507,0.577746832547122,0.663739664348121,0.509794060457506,0.379610673214817,0
"20","Adam23",0.0300365265963307,0,0.025271466785674,0.0218293758181653,0.104154203053163,0.0225625594739364,0
"21","Adam23",0.0300365265963307,0,0.025271466785674,0.0218293758181653,0.104154203053163,0.0225625594739364,0
"22","Adam28",0.0299321649447119,0.0989619948180011,0.0274273489254126,0.0425118389597032,0.0156193687890801,0.0362839693720977,0
"23","Adam2",0.187934602059398,0.193457039082209,0.239906744633052,0.395546903781946,0.217872753432054,0.144303243511064,0
"24","Adam2",0.187934602059398,0.193457039082209,0.239906744633052,0.395546903781946,0.217872753432054,0.144303243511064,0
"25","Adam2",0.187934602059398,0.193457039082209,0.239906744633052,0.395546903781946,0.217872753432054,0.144303243511064,0
"26","Adam2",0.187934602059398,0.193457039082209,0.239906744633052,0.395546903781946,0.217872753432054,0.144303243511064,0
"27","Adam2",0.187934602059398,0.193457039082209,0.239906744633052,0.395546903781946,0.217872753432054,0.144303243511064,0
"28","Adam9",0.307697062794401,0.358154600695587,0.134525776425909,0.0994505437534929,0.197872586678419,0.35471896270323,0
"29","Adam9",0.307697062794401,0.358154600695587,0.134525776425909,0.0994505437534929,0.197872586678419,0.35471896270323,0
"30","Adam9",0.307697062794401,0.358154600695587,0.134525776425909,0.0994505437534929,0.197872586678419,0.35471896270323,0
"31","Adam9",0.307697062794401,0.358154600695587,0.134525776425909,0.0994505437534929,0.197872586678419,0.35471896270323,0
"32","Adam9",0.307697062794401,0.358154600695587,0.134525776425909,0.0994505437534929,0.197872586678419,0.35471896270323,0
"33","Adcyap1",0,0,2.71709904911578e-05,0,0,0,0
"34","Adcyap1",0,0,2.71709904911578e-05,0,0,0,0
"35","Adcyap1",0,0,2.71709904911578e-05,0,0,0,0
"36","Adcyap1",0,0,2.71709904911578e-05,0,0,0,0
"37","Adipoq",0.0017022786035886,0.0484163003937001,0,0,0,0,0
"38","Adipoq",0.0017022786035886,0.0484163003937001,0,0,0,0,0
"39","Adm2",0,0,0,0,0,0,0
"40","Adm2",0,0,0,0,0,0,0
"41","Adm2",0,0,0,0,0,0,0
"42","Adm",2.18394028732301,0.547882478954254,0.00512482121893296,0.00516772499467594,0.00756625843947936,0.0979353741251323,0
"43","Adm",2.18394028732301,0.547882478954254,0.00512482121893296,0.00516772499467594,0.00756625843947936,0.0979353741251323,0
"44","Adm",2.18394028732301,0.547882478954254,0.00512482121893296,0.00516772499467594,0.00756625843947936,0.0979353741251323,0
"45","Adm",2.18394028732301,0.547882478954254,0.00512482121893296,0.00516772499467594,0.00756625843947936,0.0979353741251323,0
"46","Agrn",0.821353611235395,1.22699877734258,1.0830991951773,0.772176936097451,1.26832066553972,0.371930672510222,0
"47","Agrn",0.821353611235395,1.22699877734258,1.0830991951773,0.772176936097451,1.26832066553972,0.371930672510222,0
"48","Agrn",0.821353611235395,1.22699877734258,1.0830991951773,0.772176936097451,1.26832066553972,0.371930672510222,0
"49","Agrp",0.00044088983285139,0,0,0,0,0,0
"50","Agrp",0.00044088983285139,0,0,0,0,0,0
"51","Agrp",0.00044088983285139,0,0,0,0,0,0
"52","Agrp",0.00044088983285139,0,0,0,0,0,0
"53","Agt",0.0310156095665938,0.0166381808177567,36.125641212023,48.4839758836965,23.5824811833792,0.347283548515814,0
"54","Agt",0.0310156095665938,0.0166381808177567,36.125641212023,48.4839758836965,23.5824811833792,0.347283548515814,0
"55","Agt",0.0310156095665938,0.0166381808177567,36.125641212023,48.4839758836965,23.5824811833792,0.347283548515814,0
"56","Agt",0.0310156095665938,0.0166381808177567,36.125641212023,48.4839758836965,23.5824811833792,0.347283548515814,0
"57","Ahsg",0,0,0,0,0,0,0
"58","Alb",0,0,0,0,0,0,0
"59","Amelx",0,0,0,0,0,0,0
"60","Amh",0,0,0,0,0,0,0
"61","Amh",0,0,0,0,0,0,0
"62","Amh",0,0,0,0,0,0,0
"63","Angpt1",0.0096403203532977,0.0548873756365014,0.272133112587708,0.194471381005695,0.387970063646716,0.690936505815637,0
"64","Angpt1",0.0096403203532977,0.0548873756365014,0.272133112587708,0.194471381005695,0.387970063646716,0.690936505815637,0
"65","Angpt1",0.0096403203532977,0.0548873756365014,0.272133112587708,0.194471381005695,0.387970063646716,0.690936505815637,0
"66","Angpt2",0.00498995642197779,0.807364287175218,0.00083910965932656,0,0.0103984280404627,0.0262108855667776,0
"67","Angpt4",0,0,0.00314533154931604,0,0,0,0
"68","Angptl1",0.00651581002488009,0.00839208469258745,0.084410286792539,0.0580065378498386,0.0619382985200196,7.0900433446817,0
"69","Angptl3",0.0199961181390834,0,0.0135113717302788,0.00376359682869579,0.00239158662505539,0,0
"70","Angptl3",0.0199961181390834,0,0.0135113717302788,0.00376359682869579,0.00239158662505539,0,0
"71","Angptl3",0.0199961181390834,0,0.0135113717302788,0.00376359682869579,0.00239158662505539,0,0
"72","Anxa1",0,0.0916405651758312,0.00833070684738469,0,0.0476509863995555,0.455537274598043,0
"73","Anxa1",0,0.0916405651758312,0.00833070684738469,0,0.0476509863995555,0.455537274598043,0
"74","Anxa1",0,0.0916405651758312,0.00833070684738469,0,0.0476509863995555,0.455537274598043,0
"75","Anxa1",0,0.0916405651758312,0.00833070684738469,0,0.0476509863995555,0.455537274598043,0
"76","Apln",0.31907248712847,0.612049301050463,1.1985682870778,0.933690365155231,0.278576523110529,0,0
"77","Apob",0,0,0,0,0,0,0
"78","Apob",0,0,0,0,0,0,0
"79","Apob",0,0,0,0,0,0,0
"80","Apob",0,0,0,0,0,0,0
"81","Apod",0.0377069061091097,2.36720589598549,0.0522557758775966,0.0220954614787728,0.0745898095950392,41.990320464942,76.1176470588235
"82","Apoe",27.2228418327314,7.03997625581804,73.5173880992684,88.3233964834459,83.0535102689317,14.771118061855,0
"83","Apoe",27.2228418327314,7.03997625581804,73.5173880992684,88.3233964834459,83.0535102689317,14.771118061855,0
"84","Apoe",27.2228418327314,7.03997625581804,73.5173880992684,88.3233964834459,83.0535102689317,14.771118061855,0
"85","Apoe",27.2228418327314,7.03997625581804,73.5173880992684,88.3233964834459,83.0535102689317,14.771118061855,0
"86","Apoe",27.2228418327314,7.03997625581804,73.5173880992684,88.3233964834459,83.0535102689317,14.771118061855,0
"87","Apoe",27.2228418327314,7.03997625581804,73.5173880992684,88.3233964834459,83.0535102689317,14.771118061855,0
"88","Apoe",27.2228418327314,7.03997625581804,73.5173880992684,88.3233964834459,83.0535102689317,14.771118061855,0
"89","Apoe",27.2228418327314,7.03997625581804,73.5173880992684,88.3233964834459,83.0535102689317,14.771118061855,0
"90","App",2.05707276501237,10.0164029831405,0.983740922694897,0.978417819269447,1.24811542930314,4.6489002316957,48.8235294117647
"91","App",2.05707276501237,10.0164029831405,0.983740922694897,0.978417819269447,1.24811542930314,4.6489002316957,48.8235294117647
"92","App",2.05707276501237,10.0164029831405,0.983740922694897,0.978417819269447,1.24811542930314,4.6489002316957,48.8235294117647
"93","App",2.05707276501237,10.0164029831405,0.983740922694897,0.978417819269447,1.24811542930314,4.6489002316957,48.8235294117647
"94","App",2.05707276501237,10.0164029831405,0.983740922694897,0.978417819269447,1.24811542930314,4.6489002316957,48.8235294117647
"95","App",2.05707276501237,10.0164029831405,0.983740922694897,0.978417819269447,1.24811542930314,4.6489002316957,48.8235294117647
"96","App",2.05707276501237,10.0164029831405,0.983740922694897,0.978417819269447,1.24811542930314,4.6489002316957,48.8235294117647
"97","0",0,0,0,0,0,0,0
"98","0",0,0,0,0,0,0,0
"99","Arf1",3.93990253002552,4.34266070709744,2.15539645063983,2.21258194584025,2.4365995104122,4.11701640336904,14.8823529411765
"100","Arf1",3.93990253002552,4.34266070709744,2.15539645063983,2.21258194584025,2.4365995104122,4.11701640336904,14.8823529411765
"101","Arf1",3.93990253002552,4.34266070709744,2.15539645063983,2.21258194584025,2.4365995104122,4.11701640336904,14.8823529411765
"102","Artn",0.0132503583366848,0,0,0,0,0,0
"103","Artn",0.0132503583366848,0,0,0,0,0,0
"104","Artn",0.0132503583366848,0,0,0,0,0,0
"105","a",0.00241650830466854,0,0,0,0,0.0758460009782086,0
"106","a",0.00241650830466854,0,0,0,0,0.0758460009782086,0
"107","a",0.00241650830466854,0,0,0,0,0.0758460009782086,0
"108","a",0.00241650830466854,0,0,0,0,0.0758460009782086,0
"109","a",0.00241650830466854,0,0,0,0,0.0758460009782086,0
"110","a",0.00241650830466854,0,0,0,0,0.0758460009782086,0
"111","a",0.00241650830466854,0,0,0,0,0.0758460009782086,0
"112","Avp",0.00532289523851488,0.0502613049471708,0.0522507091711572,0.0143348945469594,0.0148905253663847,0.00365829806010972,0
"113","Avp",0.00532289523851488,0.0502613049471708,0.0522507091711572,0.0143348945469594,0.0148905253663847,0.00365829806010972,0
"114","Avp",0.00532289523851488,0.0502613049471708,0.0522507091711572,0.0143348945469594,0.0148905253663847,0.00365829806010972,0
"115","Avp",0.00532289523851488,0.0502613049471708,0.0522507091711572,0.0143348945469594,0.0148905253663847,0.00365829806010972,0
"116","Azgp1",0.00121482793358685,0,0.0234244529761608,0.0243289735575271,0.00445036583697853,0,0
"117","B2m",2.85695284826615,32.368053396791,2.04577381449473,2.48368424044694,4.57906201260769,13.935465065344,34.2352941176471
"118","Bdnf",0.0119184461392761,0.0271209311211325,0.0362068869456066,0.030001606991913,0.0354651103328489,0.0213667836652807,0
"119","Bdnf",0.0119184461392761,0.0271209311211325,0.0362068869456066,0.030001606991913,0.0354651103328489,0.0213667836652807,0
"120","Bdnf",0.0119184461392761,0.0271209311211325,0.0362068869456066,0.030001606991913,0.0354651103328489,0.0213667836652807,0
"121","Bgn",0.505171892301821,1.67128632283258,0.0206994624167009,0.0495328789053986,0.319163817764161,16.1346589559998,11.3529411764706
"122","Bgn",0.505171892301821,1.67128632283258,0.0206994624167009,0.0495328789053986,0.319163817764161,16.1346589559998,11.3529411764706
"123","Bmp10",0,0,0,0,0,0,0
"124","Bmp10",0,0,0,0,0,0,0
"125","Bmp10",0,0,0,0,0,0,0
"126","Bmp10",0,0,0,0,0,0,0
"127","Bmp10",0,0,0,0,0,0,0
"128","Bmp10",0,0,0,0,0,0,0
"129","Bmp15",0.00732733483771997,0.037092342315724,0.00513832763452651,0,0,0.0116374740046019,0
"130","Bmp15",0.00732733483771997,0.037092342315724,0.00513832763452651,0,0,0.0116374740046019,0
"131","Bmp15",0.00732733483771997,0.037092342315724,0.00513832763452651,0,0,0.0116374740046019,0
"132","Bmp15",0.00732733483771997,0.037092342315724,0.00513832763452651,0,0,0.0116374740046019,0
"133","Bmp2",0.00155484274887095,0.447384305915928,0.00267495318887261,0,0,0.570590976477524,3.23529411764706
"134","Bmp2",0.00155484274887095,0.447384305915928,0.00267495318887261,0,0,0.570590976477524,3.23529411764706
"135","Bmp2",0.00155484274887095,0.447384305915928,0.00267495318887261,0,0,0.570590976477524,3.23529411764706
"136","Bmp2",0.00155484274887095,0.447384305915928,0.00267495318887261,0,0,0.570590976477524,3.23529411764706
"137","Bmp2",0.00155484274887095,0.447384305915928,0.00267495318887261,0,0,0.570590976477524,3.23529411764706
"138","Bmp2",0.00155484274887095,0.447384305915928,0.00267495318887261,0,0,0.570590976477524,3.23529411764706
"139","Bmp2",0.00155484274887095,0.447384305915928,0.00267495318887261,0,0,0.570590976477524,3.23529411764706
"140","Bmp2",0.00155484274887095,0.447384305915928,0.00267495318887261,0,0,0.570590976477524,3.23529411764706
"141","Bmp3",0.0698389749911142,0.0749147489864874,0.0335642236292358,0.0031453447761949,0.0275705592205999,0.0623333606444607,0
"142","Bmp4",0.0222646316582628,0.190248975719589,0.0111298056767997,0.00681593655529224,0.0213246349662541,1.75068198917168,0
"143","Bmp4",0.0222646316582628,0.190248975719589,0.0111298056767997,0.00681593655529224,0.0213246349662541,1.75068198917168,0
"144","Bmp4",0.0222646316582628,0.190248975719589,0.0111298056767997,0.00681593655529224,0.0213246349662541,1.75068198917168,0
"145","Bmp5",0,0.160668461745087,0,0,0,0.154786259732586,0
"146","Bmp6",0,0.723417767101044,0.00461094002424675,0.00337904864266138,0.0371062575596961,0.0492491321718041,4.64705882352941
"147","Bmp6",0,0.723417767101044,0.00461094002424675,0.00337904864266138,0.0371062575596961,0.0492491321718041,4.64705882352941
"148","Bmp6",0,0.723417767101044,0.00461094002424675,0.00337904864266138,0.0371062575596961,0.0492491321718041,4.64705882352941
"149","Bmp6",0,0.723417767101044,0.00461094002424675,0.00337904864266138,0.0371062575596961,0.0492491321718041,4.64705882352941
"150","Bmp6",0,0.723417767101044,0.00461094002424675,0.00337904864266138,0.0371062575596961,0.0492491321718041,4.64705882352941
"151","Bmp7",0.0138542663393818,0.0230472967909651,0.826008222216762,0.825336623031361,0.444248883135053,0.435758725570028,2.17647058823529
"152","Bmp7",0.0138542663393818,0.0230472967909651,0.826008222216762,0.825336623031361,0.444248883135053,0.435758725570028,2.17647058823529
"153","Bmp7",0.0138542663393818,0.0230472967909651,0.826008222216762,0.825336623031361,0.444248883135053,0.435758725570028,2.17647058823529
"154","Bmp7",0.0138542663393818,0.0230472967909651,0.826008222216762,0.825336623031361,0.444248883135053,0.435758725570028,2.17647058823529
"155","Bmp7",0.0138542663393818,0.0230472967909651,0.826008222216762,0.825336623031361,0.444248883135053,0.435758725570028,2.17647058823529
"156","Bmp7",0.0138542663393818,0.0230472967909651,0.826008222216762,0.825336623031361,0.444248883135053,0.435758725570028,2.17647058823529
"157","Bmp7",0.0138542663393818,0.0230472967909651,0.826008222216762,0.825336623031361,0.444248883135053,0.435758725570028,2.17647058823529
"158","Bst1",0.0240377811200758,0.059488292025988,0.016594631034522,0.0184458855521439,0.0181520057535218,0.0220930335026155,0
"159","Btc",0.0740216311781,0.106112078585893,0.0164095866061168,0.00897118035928094,0.110222900762357,0,0
"160","Btc",0.0740216311781,0.106112078585893,0.0164095866061168,0.00897118035928094,0.110222900762357,0,0
"161","Btc",0.0740216311781,0.106112078585893,0.0164095866061168,0.00897118035928094,0.110222900762357,0,0
"162","Btc",0.0740216311781,0.106112078585893,0.0164095866061168,0.00897118035928094,0.110222900762357,0,0
"163","Btla",0,0,0,0,0,0.0286414994912547,0
"164","Btla",0,0,0,0,0,0.0286414994912547,0
"165","Btla",0,0,0,0,0,0.0286414994912547,0
"166","C1qa",0.00058080648065934,0.159346244687388,0.00725935413509654,0.0265523014052616,0.0283820004322991,0.0483284911143192,10
"167","C1qa",0.00058080648065934,0.159346244687388,0.00725935413509654,0.0265523014052616,0.0283820004322991,0.0483284911143192,10
"168","C1qb",0.00903518117284241,0.324910620762307,0.023215541219585,0.00667245124874626,0.0149825529705191,0.113410029745753,9.70588235294118
"169","C1qtnf1",0.0897235994969623,0,0.00422191439562833,0,0.0109373277278274,0.0494009066211045,3.58823529411765
"170","C1qtnf5",0.0579665441292601,0.036800615359128,0.789270467256961,1.00579865073402,0.774925766186404,0.0872524889807458,3.41176470588235
"171","C3",0.00209236167343405,0.541734865071591,0,0,0.270809733340546,1.7234880157901,0
"172","C3",0.00209236167343405,0.541734865071591,0,0,0.270809733340546,1.7234880157901,0
"173","C3",0.00209236167343405,0.541734865071591,0,0,0.270809733340546,1.7234880157901,0
"174","C3",0.00209236167343405,0.541734865071591,0,0,0.270809733340546,1.7234880157901,0
"175","C3",0.00209236167343405,0.541734865071591,0,0,0.270809733340546,1.7234880157901,0
"176","C3",0.00209236167343405,0.541734865071591,0,0,0.270809733340546,1.7234880157901,0
"177","C3",0.00209236167343405,0.541734865071591,0,0,0.270809733340546,1.7234880157901,0
"178","C3",0.00209236167343405,0.541734865071591,0,0,0.270809733340546,1.7234880157901,0
"179","Hc",0.0741642536553477,0,0.0193554431785238,0.0236213853453263,0.0579352587289574,0,0
"180","Hc",0.0741642536553477,0,0.0193554431785238,0.0236213853453263,0.0579352587289574,0,0
"181","Calca",0,0,0,0,0,0.00805498578283455,0
"182","Calca",0,0,0,0,0,0.00805498578283455,0
"183","Calca",0,0,0,0,0,0.00805498578283455,0
"184","Calr",3.70925961732262,5.07012742719104,4.71649621263163,5.78301808334448,4.39874439477107,6.63011079800279,0
"185","Calr",3.70925961732262,5.07012742719104,4.71649621263163,5.78301808334448,4.39874439477107,6.63011079800279,0
"186","Calr",3.70925961732262,5.07012742719104,4.71649621263163,5.78301808334448,4.39874439477107,6.63011079800279,0
"187","Calr",3.70925961732262,5.07012742719104,4.71649621263163,5.78301808334448,4.39874439477107,6.63011079800279,0
"188","Calr",3.70925961732262,5.07012742719104,4.71649621263163,5.78301808334448,4.39874439477107,6.63011079800279,0
"189","Calr",3.70925961732262,5.07012742719104,4.71649621263163,5.78301808334448,4.39874439477107,6.63011079800279,0
"190","Calr",3.70925961732262,5.07012742719104,4.71649621263163,5.78301808334448,4.39874439477107,6.63011079800279,0
"191","Camp",0,0,0,0,0,0.0417236941126528,0
"192","Cck",0.0164669176429208,0.591127759733161,0.00286966803148179,0.00346057241010117,0.00033010914783373,0,0
"193","Cck",0.0164669176429208,0.591127759733161,0.00286966803148179,0.00346057241010117,0.00033010914783373,0,0
"194","Ccl11",0,0.017705914759644,0,0,0.0085548006815765,2.84788871637361,5.17647058823529
"195","Ccl11",0,0.017705914759644,0,0,0.0085548006815765,2.84788871637361,5.17647058823529
"196","Ccl11",0,0.017705914759644,0,0,0.0085548006815765,2.84788871637361,5.17647058823529
"197","Ccl11",0,0.017705914759644,0,0,0.0085548006815765,2.84788871637361,5.17647058823529
"198","Ccl11",0,0.017705914759644,0,0,0.0085548006815765,2.84788871637361,5.17647058823529
"199","Ccl11",0,0.017705914759644,0,0,0.0085548006815765,2.84788871637361,5.17647058823529
"200","Ccl2",0.0936952592002777,0,0.00056300337944824,0.00192686410910622,0.0120264103381797,0.540954470368023,3.29411764705882
"201","Ccl2",0.0936952592002777,0,0.00056300337944824,0.00192686410910622,0.0120264103381797,0.540954470368023,3.29411764705882
"202","Ccl2",0.0936952592002777,0,0.00056300337944824,0.00192686410910622,0.0120264103381797,0.540954470368023,3.29411764705882
"203","Ccl2",0.0936952592002777,0,0.00056300337944824,0.00192686410910622,0.0120264103381797,0.540954470368023,3.29411764705882
"204","Ccl2",0.0936952592002777,0,0.00056300337944824,0.00192686410910622,0.0120264103381797,0.540954470368023,3.29411764705882
"205","Ccl2",0.0936952592002777,0,0.00056300337944824,0.00192686410910622,0.0120264103381797,0.540954470368023,3.29411764705882
"206","Ccl2",0.0936952592002777,0,0.00056300337944824,0.00192686410910622,0.0120264103381797,0.540954470368023,3.29411764705882
"207","Ccl17",0.00279222327413656,0,0,0,0,0,0
"208","Ccl17",0.00279222327413656,0,0,0,0,0,0
"209","Ccl1",0,0,0,0,0,0,0
"210","Ccl20",0,0.027560388047634,0.00240289901275763,0,0,0,0
"211","Ccl20",0,0.027560388047634,0.00240289901275763,0,0,0,0
"212","Ccl22",0,0,0,0,0,0,0
"213","Ccl24",0,0,0,0,0,0,0
"214","Ccl24",0,0,0,0,0,0,0
"215","Ccl25",0.0872256950358983,0,0.0621982244762361,0.0383461892676227,0.0536400818350448,0.126813590881517,0
"216","Ccl25",0.0872256950358983,0,0.0621982244762361,0.0383461892676227,0.0536400818350448,0.126813590881517,0
"217","Ccl25",0.0872256950358983,0,0.0621982244762361,0.0383461892676227,0.0536400818350448,0.126813590881517,0
"218","Ccl25",0.0872256950358983,0,0.0621982244762361,0.0383461892676227,0.0536400818350448,0.126813590881517,0
"219","Ccl28",0.00761716188176436,0,0.0162415560656322,0.00975867497457444,0.0116036226692045,0,0
"220","Ccl28",0.00761716188176436,0,0.0162415560656322,0.00975867497457444,0.0116036226692045,0,0
"221","Ccl28",0.00761716188176436,0,0.0162415560656322,0.00975867497457444,0.0116036226692045,0,0
"222","Ccl12",0,0.0830572542013842,0,0,0,0,0
"223","Ccl12",0,0.0830572542013842,0,0,0,0,0
"224","Ccl12",0,0.0830572542013842,0,0,0,0,0
"225","Ccl12",0,0.0830572542013842,0,0,0,0,0
"226","Ccl12",0,0.0830572542013842,0,0,0,0,0
"227","Ccl12",0,0.0830572542013842,0,0,0,0,0
"228","Ccl12",0,0.0830572542013842,0,0,0,0,0
"229","Ccl12",0,0.0830572542013842,0,0,0,0,0
"230","Ccl3",0,0,0,0,0,0.013907292101652,0
"231","Ccl3",0,0,0,0,0,0.013907292101652,0
"232","Ccl4",0,0,0,0.00157792214159171,0,0.0194385618117231,3.58823529411765
"233","Ccl4",0,0,0,0.00157792214159171,0,0.0194385618117231,3.58823529411765
"234","Ccl4",0,0,0,0.00157792214159171,0,0.0194385618117231,3.58823529411765
"235","Ccl4",0,0,0,0.00157792214159171,0,0.0194385618117231,3.58823529411765
"236","Ccl4",0,0,0,0.00157792214159171,0,0.0194385618117231,3.58823529411765
"237","Ccl5",0.00073701844364285,0,0.00049930724148911,0,0,0.0540236588772644,0
"238","Ccl5",0.00073701844364285,0,0.00049930724148911,0,0,0.0540236588772644,0
"239","Ccl5",0.00073701844364285,0,0.00049930724148911,0,0,0.0540236588772644,0
"240","Ccl5",0.00073701844364285,0,0.00049930724148911,0,0,0.0540236588772644,0
"241","Ccl5",0.00073701844364285,0,0.00049930724148911,0,0,0.0540236588772644,0
"242","Ccl5",0.00073701844364285,0,0.00049930724148911,0,0,0.0540236588772644,0
"243","Ccl5",0.00073701844364285,0,0.00049930724148911,0,0,0.0540236588772644,0
"244","Ccl5",0.00073701844364285,0,0.00049930724148911,0,0,0.0540236588772644,0
"245","Ccl5",0.00073701844364285,0,0.00049930724148911,0,0,0.0540236588772644,0
"246","Ccl5",0.00073701844364285,0,0.00049930724148911,0,0,0.0540236588772644,0
"247","Cd14",0.00332812337544694,0.104306386296225,0.00100872619875464,0,0,0.00615457836030128,0
"248","Cd14",0.00332812337544694,0.104306386296225,0.00100872619875464,0,0,0.00615457836030128,0
"249","Cd34",0.0696243801567593,6.10320299488282,0.0420481087418721,0.0712287704705072,0.0671940123242192,3.79606625432554,0
"250","Cd40lg",0,0,0,0,0,0,0
"251","Cd5l",0,0,0,0,0,0,0
"252","Cd70",0,0,0.00252188538533747,0,0.0106584946833382,0,0
"253","Cdh1",0,0,0.0011744210191473,0,0.0121345975431599,0.0621233017681323,3
"254","Cdh1",0,0,0.0011744210191473,0,0.0121345975431599,0.0621233017681323,3
"255","Cdh1",0,0,0.0011744210191473,0,0.0121345975431599,0.0621233017681323,3
"256","Cdh1",0,0,0.0011744210191473,0,0.0121345975431599,0.0621233017681323,3
"257","Cdh1",0,0,0.0011744210191473,0,0.0121345975431599,0.0621233017681323,3
"258","Cdh1",0,0,0.0011744210191473,0,0.0121345975431599,0.0621233017681323,3
"259","Cel",0,0,0,0,0.00239033549071271,0,0
"260","Cfh",0,0.225439842333418,0,0,0.00427568548735184,5.27886266459593,5.47058823529412
"261","Cfh",0,0.225439842333418,0,0,0.00427568548735184,5.27886266459593,5.47058823529412
"262","Cga",0,0.495796721712529,0,0,0,0,14.2352941176471
"263","Cga",0,0.495796721712529,0,0,0,0,14.2352941176471
"264","Cga",0,0.495796721712529,0,0,0,0,14.2352941176471
"265","Cgn",0.0697184530030928,0.0668419424317359,0.0824572995920517,0.0436028545006997,0.0497969235574694,0.027557113629547,0
"266","Chad",0.0049816687098328,0,0,0.00291179619692572,0.131621874615046,0.132832625111085,2.05882352941176
"267","Chad",0.0049816687098328,0,0,0.00291179619692572,0.131621874615046,0.132832625111085,2.05882352941176
"268","Clcf1",0.0453121299626972,0.0560388047071973,0.00077881322669169,0,0.00990916593271739,0.0847314470667756,2.82352941176471
"269","Clcf1",0.0453121299626972,0.0560388047071973,0.00077881322669169,0,0.00990916593271739,0.0847314470667756,2.82352941176471
"270","Clcf1",0.0453121299626972,0.0560388047071973,0.00077881322669169,0,0.00990916593271739,0.0847314470667756,2.82352941176471
"271","Clcf1",0.0453121299626972,0.0560388047071973,0.00077881322669169,0,0.00990916593271739,0.0847314470667756,2.82352941176471
"272","Cntf",0.0281938862335142,0,0.019654388800342,0.0101066270605221,0.0733856400385065,0.0142888117973766,0
"273","Cntf",0.0281938862335142,0,0.019654388800342,0.0101066270605221,0.0733856400385065,0.0142888117973766,0
"274","Cntf",0.0281938862335142,0,0.019654388800342,0.0101066270605221,0.0733856400385065,0.0142888117973766,0
"275","Cntf",0.0281938862335142,0,0.019654388800342,0.0101066270605221,0.0733856400385065,0.0142888117973766,0
"276","Cntn2",0.00070008418170377,0.0249123142635981,0.0145307230150061,0.0239500256379355,0.017261778324725,0,0
"277","Cntn2",0.00070008418170377,0.0249123142635981,0.0145307230150061,0.0239500256379355,0.017261778324725,0,0
"278","Cntn2",0.00070008418170377,0.0249123142635981,0.0145307230150061,0.0239500256379355,0.017261778324725,0,0
"279","Cntn4",0,0,0,0,0,0,0
"280","Col11a1",0.615537825263829,0,0.0389023779767465,0.036424777760015,0.0775959173526265,0.150119493978796,0
"281","Col14a1",0.0056045051324775,0,0.00255633774890476,0.00379001893603012,0,0.0533264398144129,0
"282","Col18a1",0.308423824738223,0.144149072927293,0.0158087468816281,0.00899277543983446,0.0259453283705112,0.598167452932219,3.64705882352941
"283","Col18a1",0.308423824738223,0.144149072927293,0.0158087468816281,0.00899277543983446,0.0259453283705112,0.598167452932219,3.64705882352941
"284","Col18a1",0.308423824738223,0.144149072927293,0.0158087468816281,0.00899277543983446,0.0259453283705112,0.598167452932219,3.64705882352941
"285","Col18a1",0.308423824738223,0.144149072927293,0.0158087468816281,0.00899277543983446,0.0259453283705112,0.598167452932219,3.64705882352941
"286","Col18a1",0.308423824738223,0.144149072927293,0.0158087468816281,0.00899277543983446,0.0259453283705112,0.598167452932219,3.64705882352941
