"Receptor_ApprovedSymbol","B2.tanycytes 1","Plvap.ECs","ME.astrocytes 1","ME.astrocytes 2","Gfap.high astrocytes","fibroblasts.1","ME.pericytes"
"Dcc",0.0117877282002933,0,0,0,0,0,0
"Neo1",1.13107612531217,0.348801235821611,1.49633745634127,1.16528261330915,1.43304032721962,0.594500793007347,3.88235294117647
"Unc5a",0.0380668632460502,0.0148618610496722,0.0127592952585496,0.00534868209073267,0.0172914167770892,0.0187279193580252,0
"Unc5b",0.0320518987444837,0.47226095222833,0.015431710949359,0.00830742988895725,0.0518002401148789,0,0
"Unc5c",0.605954001402231,0.279728691877871,0.274971503483569,0.561644705946371,0.353331588478308,0.19138126308108,0
"Unc5d",0.137761303081091,0.0275408904625668,0.0142928121086878,0.00082773244389685,0.00632584017015752,0.0598662327208661,0
"Cdon",0.0301329549936901,0,0.00877591345713022,0,0.0331573548464824,0.0449217087664113,0
"Neo1",1.13107612531217,0.348801235821611,1.49633745634127,1.16528261330915,1.43304032721962,0.594500793007347,3.88235294117647
"Dcc",0.0117877282002933,0,0,0,0,0,0
"Unc5a",0.0380668632460502,0.0148618610496722,0.0127592952585496,0.00534868209073267,0.0172914167770892,0.0187279193580252,0
"Lrrc4c",1.10275686471118,0.0959267329177882,0.713682194681974,0.667482578671296,0.460856850098006,0,0
"Lrrc4",0.279032943327453,0,0.480335812889294,0.394089747521094,0.30283261729128,0.190203221829126,0
"Ntsr1",0,0,0.00324269775016842,0.0116222693602084,0.0017540933058974,0,0
"Ntsr2",0.020476572327736,0.0319320723422934,15.5901846573458,18.7906477052236,16.8037248764439,0.0533214707031772,0
"Sort1",1.22222238886005,1.01088749043577,1.2279991960817,0.996050398665294,1.44292840181785,0.171822955025831,3.41176470588235
"Nrxn1",0.809521020706016,0.0464410645063669,9.9293809663142,8.23090326457367,8.29838508235492,0.0591876625004226,0
"Nrxn2",1.11942205916838,0.133577204848872,1.90492132155483,2.12897419784535,3.26575760515036,0.406679297998754,0
"Nrxn1",0.809521020706016,0.0464410645063669,9.9293809663142,8.23090326457367,8.29838508235492,0.0591876625004226,0
"Nrxn1",0.809521020706016,0.0464410645063669,9.9293809663142,8.23090326457367,8.29838508235492,0.0591876625004226,0
"Nrxn2",1.11942205916838,0.133577204848872,1.90492132155483,2.12897419784535,3.26575760515036,0.406679297998754,0
"Robo2",0.0708115176267644,0.174859216406589,0.0270948891455298,0.0153771638178203,0.0537776701461108,0.979341961597047,0
"Lingo1",0.0430345840201552,0.156405335509118,0.391584248101703,0.331333234330923,0.328200026297344,0.0476733843795996,0
"Rtn4r",0.0137448161627448,0,0.00275400946367134,0.00363773905349225,0.0162944701269621,0,0
"Rtn4rl1",0.0026190132820603,0.0160921702648391,0.005503492260061,0.00554972207472345,0.00222470717025424,0.112466752811928,0
"Tnfrsf1b",0,0.464587790179904,0.00145604333031897,0,0,0.172463269134095,0
"Il6st",2.16181721054321,1.78260995111457,1.24086480871871,1.10757162302607,3.31390677068295,4.92268354087446,0
"Lifr",0.174701929540934,2.45828817074521,1.24045340898286,0.831088978009454,0.830391807262631,0.497763056114128,3.35294117647059
"Osmr",0.0503757160248199,2.42868433328478,0.0284642993150966,0.00944483863485668,0.109632232336917,0.280080297265905,0
"Npr3",0.00549005651391212,1.05203505660843,0.0254980877486112,0,0,0.0243151677796919,0
"Avpr1a",0.00377680669839773,0,0,0,0.0116806606062639,0,0
"Avpr1b",0.0034067853294872,0,0.0207613269448984,0,0.00678012717129466,0,0
"Avpr2",0.00245782795935029,0,0,0,0,0,0
"Oxtr",0.0290537198841677,0,0.0102061586826063,0.00370692786945719,0.00360057667168319,0,0
"Vldlr",0.00321682003910358,0.13861689339088,0.242839074481147,0.165267209264296,0.0980216994191393,0.187089055700868,0
"Pdgfrb",0.0036180276193033,0.731604992446864,0.42865501410299,0.335330910882626,0.325813021970555,2.70336656778379,10
"Pdgfra",0.0203105279727463,0.207373415763018,0.0270335613272235,0.0140357496545429,0.0148548197814849,15.4623147857807,4.52941176470588
"Art1",0.00240277027456215,0,0,0.00352192484903896,0.00884336888829497,0,0
"Lrp1",1.29209918802796,0.566512836128107,3.49346400353372,3.93482130233692,3.18737923668108,8.8107051237412,10.4705882352941
"Pdgfra",0.0203105279727463,0.207373415763018,0.0270335613272235,0.0140357496545429,0.0148548197814849,15.4623147857807,4.52941176470588
"Pdgfrb",0.0036180276193033,0.731604992446864,0.42865501410299,0.335330910882626,0.325813021970555,2.70336656778379,10
"Flt4",0.00469571692308124,2.74492535679319,0.00465073046288582,0,0,0,0
"Kdr",0.0578287294797823,41.02028578049,0.011591706226258,0.00430153019901447,0.0378485393444656,0.022471648575722,0
"Pdgfra",0.0203105279727463,0.207373415763018,0.0270335613272235,0.0140357496545429,0.0148548197814849,15.4623147857807,4.52941176470588
"Pdgfrb",0.0036180276193033,0.731604992446864,0.42865501410299,0.335330910882626,0.325813021970555,2.70336656778379,10
"Oprd1",0.0178134843623243,0,0.0118477133554107,0.0145062189249799,0.00674024338216809,0.0351219765270514,0
"Oprk1",0.057997515973896,0,0.0312614181722982,0.00378868871813518,0.0598342047444935,0,0
"Oprm1",0,0,0.00175402769337369,0,0,0,0
"Mrgprb2",0,0,0,0,0,0,0
"Ogfr",0.441915905581202,0.101138508818077,0.279630804515341,0.307329031265149,0.258135884380876,0.14528427153504,0
"Oprd1",0.0178134843623243,0,0.0118477133554107,0.0145062189249799,0.00674024338216809,0.0351219765270514,0
"Oprm1",0,0,0.00175402769337369,0,0,0,0
"Cxcr3",0,0,0,0,0,0,0
"Fgfr2",1.57274257867371,0.107926528627317,0.642571233301164,0.490350734047614,0.716745733661786,0.957196740726348,4.82352941176471
"Ldlr",0.111645256198078,0.0781332626273533,1.12086111450926,0.902994221769476,0.840693034872801,0.372646273499351,0
"Procr",0.0341635091559345,0.129923412238254,0.0167512278795687,0.0122395804807336,0.0277531589723052,0.0594416579878887,0
"Sdc2",1.84386462670561,0.246911163037309,2.72914809779331,2.23972958603653,2.20541705945331,4.31305091087874,8.94117647058824
"Thbd",0.00910341695131411,7.28547668839512,0,0,0,18.1151154019285,9.94117647058824
"Flt1",0.0721571400343061,24.2030288874211,0.0355839340267042,0.010508421354856,0.187940695217373,0.0172845795213094,12.6470588235294
"Nrp1",0.0867459372077028,9.29283339295421,0.874011985438398,0.54056169813911,0.784697396767249,1.9751771054833,0
"Nrp2",0.105524540869946,2.08144986859571,0.0568656321398057,0.0390149547068045,1.07709731356982,0.64268789575239,0
"Flt1",0.0721571400343061,24.2030288874211,0.0355839340267042,0.010508421354856,0.187940695217373,0.0172845795213094,12.6470588235294
"Cd4",0.0230411488778361,0.0163483594977235,0.00572466755921714,0,0,0.0937900166307095,0
"Pla2r1",0.0062394783659011,0.0374034372972469,0.0196644410977974,0.00355608255621215,0.00195887015582351,0.154448403966727,0
"Lrp1",1.29209918802796,0.566512836128107,3.49346400353372,3.93482130233692,3.18737923668108,8.8107051237412,10.4705882352941
"Igf2r",0.908383631396758,0.574200110444299,0.223809805551517,0.180370947350475,0.272116864463508,0.831712233253644,0
"Lrp1",1.29209918802796,0.566512836128107,3.49346400353372,3.93482130233692,3.18737923668108,8.8107051237412,10.4705882352941
"Lrp2",0.735484346556366,0,0.00825989968806735,0.0208002698758761,0.024330392102351,0,0
"Plaur",0.0064868349921267,0.367700619645782,0.00103884261239851,0,0.0249970928404143,0.0130878423247597,0
"St14",0.065477272516847,0.0094123438959166,0.0722070075007115,0.0406061287264045,0.059435252673987,0.0894541523080991,2.70588235294118
"F2r",0.309010182662144,3.08214482885519,0.299994324708582,0.188078516236468,0.478600713513598,1.77541451338205,0
"F2rl1",0.00219590309615557,0.0266166184759009,0.00539849409320734,0,0,0,0
"F3",1.19024794656886,0.122345823134428,17.2748660608987,14.7240430483622,7.96290158140502,6.73526740402441,0
"Itga9",0.36489904095033,0.295395531832165,0,0,0.00761422219517133,0.0488447065427596,0
"Itgb1",0.971920120961111,5.11786804847178,0.849542180894509,0.874730219739627,0.882855312295246,3.80961657711046,5.76470588235294
"Plgrkt",0.489858309363243,0.45574635085032,0.280006417819955,0.221925785624209,0.244117902300617,0.440913016775094,0
"Abca1",2.03388416689096,1.83844621917552,3.10536920585972,2.50608082333808,1.94041548884704,1.35904298676644,0
"Mchr1",0.0131782297043033,0,0,0,0,0,0
"Oprl1",0.00334209907813357,0,0.00018810562373427,0,0,0,0
"Sell",0.00804442846637836,0.058738873633674,0.00658713232122741,0.00115007200138409,0.00615810673791285,0.0352597562643417,3.05882352941176
"Mc1r",0.227892029097866,0.048832380540686,0.345216782369268,0.554789765679553,0.257494602746472,0.180435610591162,0
"Mc2r",0,0,0,0,0,0,2
"Mc3r",0.00113258078507017,0,0.00505482300546815,0,0,0,0
"Mc4r",0,0,0.0002678983868749,0,0,0,0
"Mc5r",0,0,0,0,0,0,0
"Oprd1",0.0178134843623243,0,0.0118477133554107,0.0145062189249799,0.00674024338216809,0.0351219765270514,0
"Oprk1",0.057997515973896,0,0.0312614181722982,0.00378868871813518,0.0598342047444935,0,0
"Oprm1",0,0,0.00175402769337369,0,0,0,0
"Htr2a",0.0369029001591288,0,0,0,0,0,0
"Npy5r",0,0,0,0,0,0,0
"Prlhr",0,0,0,0,0,0,0
"Prlr",0.0424037905634396,0.186280151747477,0.0536466169641833,0.0521303771263551,0.0745674622045528,0.0575007987481772,0
"Procr",0.0341635091559345,0.129923412238254,0.0167512278795687,0.0122395804807336,0.0277531589723052,0.0594416579878887,0
"Thbd",0.00910341695131411,7.28547668839512,0,0,0,18.1151154019285,9.94117647058824
"Prokr1",0.0153984643274034,0,0,0,0,0.0076878159769768,0
"Prokr2",0.0184147663624243,0.0634437443354999,0.0178970958326519,0.017512624570138,0.0269532045645169,0,0
"Prokr1",0.0153984643274034,0,0,0,0,0.0076878159769768,0
"Prokr2",0.0184147663624243,0.0634437443354999,0.0178970958326519,0.017512624570138,0.0269532045645169,0,0
"Axl",1.4079387818636,0.15830772035421,2.1343943068158,1.90119378295598,2.51763347187606,4.26719421151974,5.17647058823529
"Tyro3",0.3179799093091,0,0.350326573941603,0.408920218786399,0.22955229519656,0.0466734576528231,0
"Tmem222",0.642603843024264,0.221336219645034,0.613232164877674,0.783022921252228,0.570204070912383,0.31712502934675,0
"Celsr1",0.676449037777426,0.00873203379548862,0.0679600723102784,0.0924586529669041,0.428761963148136,0,3.35294117647059
"Gpr37",1.32748471630682,0.406276313665511,4.38342041147868,3.84806140653072,3.19518342669162,0.0100692621997016,0
"Gpr37l1",0.503871984559348,0,44.0218597977893,45.7007685157515,26.6324509513401,0.0358832758762518,0
"Lrp1",1.29209918802796,0.566512836128107,3.49346400353372,3.93482130233692,3.18737923668108,8.8107051237412,10.4705882352941
"Ncstn",0.322492856236771,0.528697137719635,0.329285874921448,0.49410505046423,0.289054420403278,0.27772381600375,0
"Notch1",0.398538708709681,0.876614356127424,0.720884407812117,0.70268498785844,0.657016515204545,0.301279078528649,3.47058823529412
"Notch2",1.901924494622,0.0761616955559871,1.2676736833897,1.11488715102751,1.15001307092698,0.932743520180807,0
"Notch3",0.0441334363299809,1.18190804414462,1.10194854150682,0.876964578322137,0.790146550918587,0.180529413452506,6.11764705882353
"Notch4",0.0870921169800223,2.12033487797482,0.0723954802532594,0.0435682439050752,0.112778440637349,0.0632052641798173,0
"Gfra1",0.00168477778143594,0,0.00318179622888216,0.00999867053682203,0.00542311062286003,0.0481853425746885,0
"Gfra4",0,0,0.00101174603008875,0.00312102652845063,0,0,0
"Ret",0.00356342636437556,0,0.00067644902209362,0,0,0,0
"Jmjd6",0.3445600444373,0.476456967628907,0.314279866935481,0.141665259340254,0.203916828376156,0.464969487622683,0
"Scarb1",0.334570219516512,5.54266754297367,0.28498363531794,0.278836929059015,0.207544486634191,0.0767286104873213,0
"Cav1",0.00126925392446179,0.823007205026982,0,0,0,1.01344726634807,6.29411764705882
"Ptgdr2",0.00801499555492419,0,0.00949160694036049,0.0179279431458931,0.00889756664594611,0.0185238586015253,0
"Pth1r",0.0114308548248839,0,0.145375384119992,0.157075197021963,0.251212965772779,0.240647162854882,0
"Pth2r",0,0,0.00110558434552595,0,0,0,0
"Prlhr",0,0,0,0,0,0,0
"Pth1r",0.0114308548248839,0,0.145375384119992,0.157075197021963,0.251212965772779,0.240647162854882,0
"Pth2r",0,0,0.00110558434552595,0,0,0,0
"Pth1r",0.0114308548248839,0,0.145375384119992,0.157075197021963,0.251212965772779,0.240647162854882,0
"Pth2r",0,0,0.00110558434552595,0,0,0,0
"Alk",0.00228751227454543,0,0.00046527046011745,0.00543969631173451,0.0117636789683887,0,0
"Cdh10",0.050669016353783,0,1.21350327992441,0.944238770813078,0.724005501335284,0.0875653857007532,0
"Plxnb2",2.87107703306054,0.622214374672093,0.737463010885444,0.987919065393488,1.23941143568611,0.811907005207556,5.23529411764706
"Ptprb",0.00824656496340967,8.9622546856101,0.00838878957571104,0.00654989459582383,0.00061122798849145,0.0111642551606701,0
"Ptprs",1.4407527505747,0.331104121581666,1.21193373244318,1.17481664092615,1.74917721747764,1.36838726152779,4.41176470588235
"Ptprz1",0.938429351291353,0.0561125322676636,17.735008986599,13.5709926908665,12.2867189162537,0.0346004760913143,0
"Sdc1",0.156053127009005,0.053930303089048,0.0107731630131442,0,0.00957022030016141,0.319083748374192,0
"Sdc3",4.04058183036382,0.977637312886285,3.99581866927813,4.09525253426661,3.31269058038458,1.90908052418703,10.2352941176471
"Fap",0,0,0.00245086954558271,0,0.00282580098053308,0.203147022243861,0
"Npy1r",0.0542903372413158,0.0923036183374229,0.0385043905084117,0.0275031742417268,0.0163997298302226,0.00561719556166249,0
"Npy2r",0.00091379236719895,0,0.00386366628378869,0.0019905578019371,0.00474714073700917,0,0
"Npy5r",0,0,0,0,0,0,0
"P2ry14",0.0781726649770615,0.470738539059611,0.109299650322798,0.0680733008221083,0.0825628056660149,0.944637457376246,0
"Qrfpr",0.00176579973822608,0,0.00070769026192049,0,0,0,0
"Ccrl2",0.00286887340725324,0.816216702865549,0.0526252615916714,0.0812982032616344,0.0288783367671125,0.051209871702407,3.47058823529412
"Cmklr1",0.0037330763782672,0.046228982389673,0.0107209142116641,0.00374362868113635,0.0183347522012638,0.570195990175157,4.23529411764706
"Gpr1",0,0.110710746612249,0.00202627835332858,0,0,0,0
"Notch1",0.398538708709681,0.876614356127424,0.720884407812117,0.70268498785844,0.657016515204545,0.301279078528649,3.47058823529412
"Stra6",0.0555913475787854,0.0740778805487698,0,0,0,0.520603632139816,0
"Itga3",0.178765965899265,0.652511360147355,0.0272089295787445,0.0306721959780115,0.0669347809296182,0.233120145008603,0
"Itgb1",0.971920120961111,5.11786804847178,0.849542180894509,0.874730219739627,0.882855312295246,3.80961657711046,5.76470588235294
"Lrp8",1.00687875403505,0,0.497646988926611,0.39387028992426,0.438292906595974,0,0
"Vldlr",0.00321682003910358,0.13861689339088,0.242839074481147,0.165267209264296,0.0980216994191393,0.187089055700868,0
"Atp6ap2",1.05737716602856,0.973459411899794,2.57988753471368,2.171624748492,2.01830374674717,1.01715580666034,0
"Neo1",1.13107612531217,0.348801235821611,1.49633745634127,1.16528261330915,1.43304032721962,0.594500793007347,3.88235294117647
"Neo1",1.13107612531217,0.348801235821611,1.49633745634127,1.16528261330915,1.43304032721962,0.594500793007347,3.88235294117647
"Cacna1c",0.0182640972511058,0.0646769245052413,0.0336249969065089,0.0171662755328204,0.0367604424234321,0.23845846458971,4.47058823529412
"Abca1",2.03388416689096,1.83844621917552,3.10536920585972,2.50608082333808,1.94041548884704,1.35904298676644,0
"Rxfp1",0.00544530871210372,0,0.0155974909053606,0.00311802763634708,0.0113070440936156,0,0
"Rxfp2",0.00127922394991839,0,0.00884919172528463,0,0.0190484200952688,0,0
"Rxfp1",0.00544530871210372,0,0.0155974909053606,0.00311802763634708,0.0113070440936156,0,0
"Rxfp2",0.00127922394991839,0,0.00884919172528463,0,0.0190484200952688,0,0
"Rxfp3",0.00061996240238979,0,0.00099518039470368,0,0,0.971863089399579,0
"Rxfp4",0,0,0,0,0,0,0
"Nrxn1",0.809521020706016,0.0464410645063669,9.9293809663142,8.23090326457367,8.29838508235492,0.0591876625004226,0
"C5ar1",0,0,0.00081387867681172,0,0,0.0249531751175466,0
"Lgr4",2.21607933650855,0,0.759472666425487,0.893541089666654,0.591209520873758,0.232785918918854,0
"Lgr5",0.0266418024538006,0.0168797805657295,0.0302293316386541,0.0248583465851251,0.00922927760574382,0.093582275177599,0
"Lgr6",1.37405121916247,0,1.03967603245532,0.949713241086934,0.931115775240037,0,0
"Lrp6",1.42695785000995,0.444235325575841,0.424565111599081,0.317783826864767,0.417855632125384,1.77537435831104,0
"Znrf3",1.85454365106569,0.910583702667105,3.92529393238606,3.83352292418761,2.77444495839916,2.03004617601909,0
"Lgr4",2.21607933650855,0,0.759472666425487,0.893541089666654,0.591209520873758,0.232785918918854,0
"Lgr5",0.0266418024538006,0.0168797805657295,0.0302293316386541,0.0248583465851251,0.00922927760574382,0.093582275177599,0
"Lgr6",1.37405121916247,0,1.03967603245532,0.949713241086934,0.931115775240037,0,0
"Fzd8",1.0564337480651,0.204060772491602,0.313899857509653,0.306613729048772,0.200504352116452,0.498716698686814,3
"Lgr4",2.21607933650855,0,0.759472666425487,0.893541089666654,0.591209520873758,0.232785918918854,0
"Lgr5",0.0266418024538006,0.0168797805657295,0.0302293316386541,0.0248583465851251,0.00922927760574382,0.093582275177599,0
"Lgr6",1.37405121916247,0,1.03967603245532,0.949713241086934,0.931115775240037,0,0
"Lrp6",1.42695785000995,0.444235325575841,0.424565111599081,0.317783826864767,0.417855632125384,1.77537435831104,0
"Sdc4",0.802124764714772,0.116304289426713,3.60412290096804,3.67041025375528,3.4682690278393,0.720183636677898,7.11764705882353
"Lgr4",2.21607933650855,0,0.759472666425487,0.893541089666654,0.591209520873758,0.232785918918854,0
"Lgr5",0.0266418024538006,0.0168797805657295,0.0302293316386541,0.0248583465851251,0.00922927760574382,0.093582275177599,0
"Lgr6",1.37405121916247,0,1.03967603245532,0.949713241086934,0.931115775240037,0,0
"Cntnap1",0.0632767134705909,0.07814102806533,0.0593783773006832,0.0388105049576585,0.0215412424165874,0.142200077475187,0
"Lingo1",0.0430345840201552,0.156405335509118,0.391584248101703,0.331333234330923,0.328200026297344,0.0476733843795996,0
"Rtn4r",0.0137448161627448,0,0.00275400946367134,0.00363773905349225,0.0162944701269621,0,0
"Tnfrsf19",0.011600619072755,0.0154396217128467,0.784320687807122,0.531332069327758,0.831430874525633,0.0388504284639196,0
"Tlr4",0.0512355582466777,0.298196116864448,0.0287035449770546,0.0300070442663706,0.0100274955453586,0.238482823002159,0
"Tlr4",0.0512355582466777,0.298196116864448,0.0287035449770546,0.0300070442663706,0.0100274955453586,0.238482823002159,0
"Lmbr1l",0.0399977615390672,0.0763441292653391,0.0770823475338073,0.0617583220453661,0.0968191477153047,0.106527188076198,0
"Lrp2",0.735484346556366,0,0.00825989968806735,0.0208002698758761,0.024330392102351,0,0
"Marco",0,0,0,0,0,0,0
"Marco",0,0,0,0,0,0,0
"Sele",0,0.0951215440026642,0,0,0,0,0
"Sell",0.00804442846637836,0.058738873633674,0.00658713232122741,0.00115007200138409,0.00615810673791285,0.0352597562643417,3.05882352941176
"Selp",0,0,0,0,0,0,3.88235294117647
"Nrp1",0.0867459372077028,9.29283339295421,0.874011985438398,0.54056169813911,0.784697396767249,1.9751771054833,0
"Nrp2",0.105524540869946,2.08144986859571,0.0568656321398057,0.0390149547068045,1.07709731356982,0.64268789575239,0
"Plxna1",0.46654769970124,0.266899582239025,0.256967584835736,0.223152342585022,0.248636658089833,0.489411659268406,0
"Plxna2",0.203277842684517,1.72653723383052,0.132887122188816,0.0486123372493718,0.0970468607330864,0.406363514299117,0
"Plxna4",0.754069815062756,0.583452176870743,1.19254766193587,2.30414704151666,1.27851716484286,0.92782515702136,0
"Nrp1",0.0867459372077028,9.29283339295421,0.874011985438398,0.54056169813911,0.784697396767249,1.9751771054833,0
"Nrp2",0.105524540869946,2.08144986859571,0.0568656321398057,0.0390149547068045,1.07709731356982,0.64268789575239,0
"Nrp1",0.0867459372077028,9.29283339295421,0.874011985438398,0.54056169813911,0.784697396767249,1.9751771054833,0
"Nrp2",0.105524540869946,2.08144986859571,0.0568656321398057,0.0390149547068045,1.07709731356982,0.64268789575239,0
"Plxnd1",0.0539922674831679,1.89553394841665,0.0634679508027709,0.0733028761221584,0.0796884409943922,0.594872297378762,0
"Nrp1",0.0867459372077028,9.29283339295421,0.874011985438398,0.54056169813911,0.784697396767249,1.9751771054833,0
"Plxnd1",0.0539922674831679,1.89553394841665,0.0634679508027709,0.0733028761221584,0.0796884409943922,0.594872297378762,0
"Nrp1",0.0867459372077028,9.29283339295421,0.874011985438398,0.54056169813911,0.784697396767249,1.9751771054833,0
"Nrp2",0.105524540869946,2.08144986859571,0.0568656321398057,0.0390149547068045,1.07709731356982,0.64268789575239,0
"Plxna3",0.141316974080595,0.049063466182194,0.108684945763967,0.0540567772196233,0.128437338414276,0.0556868684610691,0
"Nrp2",0.105524540869946,2.08144986859571,0.0568656321398057,0.0390149547068045,1.07709731356982,0.64268789575239,0
"Plxnd1",0.0539922674831679,1.89553394841665,0.0634679508027709,0.0733028761221584,0.0796884409943922,0.594872297378762,0
"Dcbld2",0.364896970861141,0.372516658052409,0.255050949367857,0.19741454979162,0.223059253152889,0.345242247188912,0
"Plxnb2",2.87107703306054,0.622214374672093,0.737463010885444,0.987919065393488,1.23941143568611,0.811907005207556,5.23529411764706
"Cd72",0.0838892091562043,0.0707215228054207,0.0651540672710064,0.115832424072811,0.0695099181558227,0.0460290160752186,0
"Erbb2",0.244969142004387,0.184514129608472,0.109983292203998,0.105589878564203,0.127317312637026,0.174819562218071,3
"Met",0.00535846541964442,0,0,0.00203438947096258,0.00795047581047371,0.00860981473958257,0
"Plxnb1",0.421412657798226,0.129512537354647,1.60823904964038,1.67521634171402,2.08378084758291,0.0724038317890095,0
"Plxnb2",2.87107703306054,0.622214374672093,0.737463010885444,0.987919065393488,1.23941143568611,0.811907005207556,5.23529411764706
"Nrp2",0.105524540869946,2.08144986859571,0.0568656321398057,0.0390149547068045,1.07709731356982,0.64268789575239,0
"Plxnb2",2.87107703306054,0.622214374672093,0.737463010885444,0.987919065393488,1.23941143568611,0.811907005207556,5.23529411764706
"Met",0.00535846541964442,0,0,0.00203438947096258,0.00795047581047371,0.00860981473958257,0
"Plxnb3",0.00041276311879332,0.0827799607737899,0.063803724896494,0.0927448737019636,0.0691393306704723,0,0
"Plxna2",0.203277842684517,1.72653723383052,0.132887122188816,0.0486123372493718,0.0970468607330864,0.406363514299117,0
"Plxna4",0.754069815062756,0.583452176870743,1.19254766193587,2.30414704151666,1.27851716484286,0.92782515702136,0
"Kdr",0.0578287294797823,41.02028578049,0.011591706226258,0.00430153019901447,0.0378485393444656,0.022471648575722,0
"Plxna1",0.46654769970124,0.266899582239025,0.256967584835736,0.223152342585022,0.248636658089833,0.489411659268406,0
"Trem2",0.00103475008671458,0.0344315512203305,0,0,7.84961037677848e-05,0,3.88235294117647
"Tyrobp",0,0,0.0019954353700184,0,0.0129000233958486,0.0571858618972379,5.35294117647059
"Itga1",0.549824380027173,3.41740153455318,0.984896285099753,1.51450880888936,1.29234247296154,0.633533493428275,0
"Itgb1",0.971920120961111,5.11786804847178,0.849542180894509,0.874730219739627,0.882855312295246,3.80961657711046,5.76470588235294
"Plxnc1",1.25006099192875,0.120866002075217,0.182451828983423,0.166261004590745,0.228959867856812,0.415959322244103,0
"Slc16a2",7.20289833703328,0.476784379192078,0.157715963960696,0.150329039212999,1.41891517610223,0.647715381011365,0
"Lrp1",1.29209918802796,0.566512836128107,3.49346400353372,3.93482130233692,3.18737923668108,8.8107051237412,10.4705882352941
"Sdc2",1.84386462670561,0.246911163037309,2.72914809779331,2.23972958603653,2.20541705945331,4.31305091087874,8.94117647058824
"Lrp1",1.29209918802796,0.566512836128107,3.49346400353372,3.93482130233692,3.18737923668108,8.8107051237412,10.4705882352941
"Lrp2",0.735484346556366,0,0.00825989968806735,0.0208002698758761,0.024330392102351,0,0
"Lrp1",1.29209918802796,0.566512836128107,3.49346400353372,3.93482130233692,3.18737923668108,8.8107051237412,10.4705882352941
"Lrp1",1.29209918802796,0.566512836128107,3.49346400353372,3.93482130233692,3.18737923668108,8.8107051237412,10.4705882352941
"Sele",0,0.0951215440026642,0,0,0,0,0
"Selp",0,0,0,0,0,0,3.88235294117647
"Fzd2",0.785141335717422,0,2.34655706257892,2.42015815220359,1.2963819811293,1.16187503446152,3.29411764705882
"Fzd6",0.550512677715619,0.678838516988181,0.143990378678189,0.133155633774679,0.213997144828215,0.111746396323698,0
"Tlr2",0.118331387681358,0.0732333901715444,0.0975304666148027,0.132883082225909,0.0631771732105587,0.0433862055849269,0
"Abca1",2.03388416689096,1.83844621917552,3.10536920585972,2.50608082333808,1.94041548884704,1.35904298676644,0
"Sstr2",0.0367962200105163,0,0.00594200238038863,0.0173526724335809,0.0222831520062821,0,0
"Cd177",0.00549131236065078,0,0,0,0,0,2.64705882352941
"Cldn4",0,0,0,0,0,0,0
"Slc37a1",0.152839517787984,0.00899958275481987,0.0173363971403392,0.0258171800986721,0.0457270673403993,0,0
"Boc",0.140055984848948,0.492022643899133,1.14836954281294,0.869239228859029,0.991242909370653,1.05323136664667,0
"Cdon",0.0301329549936901,0,0.00877591345713022,0,0.0331573548464824,0.0449217087664113,0
"Gpc5",0.00750619019838498,0,2.69128841712496,2.40940370453958,1.86802348074816,0,0
"Hhip",0.143586198706318,0,0.520826730319036,0.451931045996317,0.277539443475669,0.166854656819486,0
"Lrp2",0.735484346556366,0,0.00825989968806735,0.0208002698758761,0.024330392102351,0,0
"Ptch1",3.53798322221731,0.682745860006937,11.9784083307923,10.5515931092665,6.82822826161801,1.3974901182085,0
"Ptch2",0.0131941736201023,0.0183114628687367,0.160643603910312,0.167456837464863,0.218927407437676,0.0327759389089868,0
"Smo",0.941734631076334,0.23092311554971,0.981554693963633,0.776807596049336,1.23644478561616,1.03661766025698,3.35294117647059
"Gpc1",0.0139173347316181,0,0.195540048481522,0.306252411476408,0.199195959411411,0.0246381940393782,0
"Robo1",0.323705494752115,0.0276201481126752,0.393343028731536,0.298896144331958,0.326274310063978,0.783480330846105,0
"Sdc1",0.156053127009005,0.053930303089048,0.0107731630131442,0,0.00957022030016141,0.319083748374192,0
"Gpc1",0.0139173347316181,0,0.195540048481522,0.306252411476408,0.199195959411411,0.0246381940393782,0
"Robo1",0.323705494752115,0.0276201481126752,0.393343028731536,0.298896144331958,0.326274310063978,0.783480330846105,0
"Robo2",0.0708115176267644,0.174859216406589,0.0270948891455298,0.0153771638178203,0.0537776701461108,0.979341961597047,0
"Robo4",0.0086940517587523,3.29655847132253,0,0,0,0,0
"Sdc1",0.156053127009005,0.053930303089048,0.0107731630131442,0,0.00957022030016141,0.319083748374192,0
"Robo2",0.0708115176267644,0.174859216406589,0.0270948891455298,0.0153771638178203,0.0537776701461108,0.979341961597047,0
"Insr",0.571104509611162,1.5295421542128,0.553518240334709,0.614958765696423,0.401559515377561,0.324352483855141,4.58823529411765
"Lrp5",0.582328884029806,0.88811735450524,0.349335667326957,0.324755706028639,0.284326366657082,0.76882962779227,6.23529411764706
"Lrp6",1.42695785000995,0.444235325575841,0.424565111599081,0.317783826864767,0.417855632125384,1.77537435831104,0
"Egfr",0.101991487974932,0.201844952391888,1.440591261088,1.2017382800557,0.661957936135657,0.408744196658216,0
"Nrsn1",0.040578711350495,0.0137737045813727,0.0422688951134022,0.0252640893018033,0.0600448564635323,0.0227306747396849,0
