"","cortex astrocytes","Endothelial cells 1","Endothelial cells 3","ME astrocytes","Microglia","Mural cells","Neurons 1","Neurons 2","Neurons 3","Neurons 4","Neurons 5","Neurons 6","Neurons 12","Neurons 13","Oligodendrocytes 1","Oligodendrocytes 2","Oligodendrocytes 3","OPCs","PVMs 1","PVMs 2","Tanycytes 1","T cells"
"Col2a1.5",0.00953463113028082,0.0130310930219502,0,0,0.00730587833516666,0.00658542881678283,0.00944997266085895,0.0102837974622954,0.0375942905341133,0,0,0.00923809377891526,0.0228047266673091,0.0193463077634323,0.0294573658256533,0.0176262860920224,0.0506830479855688,0.00742404784833887,0.0410064626185087,0,0,0.201207243460765
"Col2a1.6",0.00953463113028082,0.0130310930219502,0,0,0.00730587833516666,0.00658542881678283,0.00944997266085895,0.0102837974622954,0.0375942905341133,0,0,0.00923809377891526,0.0228047266673091,0.0193463077634323,0.0294573658256533,0.0176262860920224,0.0506830479855688,0.00742404784833887,0.0410064626185087,0,0,0.201207243460765
"Col3a1",0.0142851839384862,0.0319575449270397,0.101829174400451,0,0.0118144165668424,1.20499798549527,0.021831231817259,0.0251911023101774,0.025222274044992,0,0,0.0154078790427429,0.0545370222726371,0.0343010332082834,0.0123450898717777,0.00840615705962767,0.00540315068522757,0.00981868037933797,0.0747920780230958,0.03211613193307,0,0
"Col3a1.1",0.0142851839384862,0.0319575449270397,0.101829174400451,0,0.0118144165668424,1.20499798549527,0.021831231817259,0.0251911023101774,0.025222274044992,0,0,0.0154078790427429,0.0545370222726371,0.0343010332082834,0.0123450898717777,0.00840615705962767,0.00540315068522757,0.00981868037933797,0.0747920780230958,0.03211613193307,0,0
"Col3a1.2",0.0142851839384862,0.0319575449270397,0.101829174400451,0,0.0118144165668424,1.20499798549527,0.021831231817259,0.0251911023101774,0.025222274044992,0,0,0.0154078790427429,0.0545370222726371,0.0343010332082834,0.0123450898717777,0.00840615705962767,0.00540315068522757,0.00981868037933797,0.0747920780230958,0.03211613193307,0,0
"Col4a1",0.176037391854951,7.83082922495698,6.1870887684476,0,0.0437503949528548,14.1060923342492,0.176421891018895,0.369148734776224,0.483787509725738,0,0.701834120860194,0.252969597722341,0.245182014730862,0.156508287420469,0.0206912353070922,0.121748359155784,0.027857207550964,0.282472855432991,0.121986622163128,0.0855400656042108,0,0.0143287003868749
"Col4a1.1",0.176037391854951,7.83082922495698,6.1870887684476,0,0.0437503949528548,14.1060923342492,0.176421891018895,0.369148734776224,0.483787509725738,0,0.701834120860194,0.252969597722341,0.245182014730862,0.156508287420469,0.0206912353070922,0.121748359155784,0.027857207550964,0.282472855432991,0.121986622163128,0.0855400656042108,0,0.0143287003868749
"Col4a1.2",0.176037391854951,7.83082922495698,6.1870887684476,0,0.0437503949528548,14.1060923342492,0.176421891018895,0.369148734776224,0.483787509725738,0,0.701834120860194,0.252969597722341,0.245182014730862,0.156508287420469,0.0206912353070922,0.121748359155784,0.027857207550964,0.282472855432991,0.121986622163128,0.0855400656042108,0,0.0143287003868749
"Col4a1.3",0.176037391854951,7.83082922495698,6.1870887684476,0,0.0437503949528548,14.1060923342492,0.176421891018895,0.369148734776224,0.483787509725738,0,0.701834120860194,0.252969597722341,0.245182014730862,0.156508287420469,0.0206912353070922,0.121748359155784,0.027857207550964,0.282472855432991,0.121986622163128,0.0855400656042108,0,0.0143287003868749
"Col4a1.4",0.176037391854951,7.83082922495698,6.1870887684476,0,0.0437503949528548,14.1060923342492,0.176421891018895,0.369148734776224,0.483787509725738,0,0.701834120860194,0.252969597722341,0.245182014730862,0.156508287420469,0.0206912353070922,0.121748359155784,0.027857207550964,0.282472855432991,0.121986622163128,0.0855400656042108,0,0.0143287003868749
"Col4a2",0.167596208851386,5.82172532665348,4.08128152973391,0,0.00862715128344019,9.35459515930667,0.1854257574374,0.392442028804304,0.320006196927984,1.50366047346509,1.14295432955851,0.278567784038894,0.318822325136046,0.189520214552006,0.0225652138911199,0.0406007753795852,0.00391694202769121,0.126273163706975,0,0,0,0
"Col4a3",0.0127264249677062,0.0327197953897722,0,0,0.00963630617501256,0.104924997404566,0.0120128306320586,0.0137886857361481,0.026348536221121,0,0.276121051468964,0.0131011118993012,0,0,0.00970479234612974,0.0298407001353807,0,0.0169792537512481,0.181300752853537,0,0,0
"Col4a3.1",0.0127264249677062,0.0327197953897722,0,0,0.00963630617501256,0.104924997404566,0.0120128306320586,0.0137886857361481,0.026348536221121,0,0.276121051468964,0.0131011118993012,0,0,0.00970479234612974,0.0298407001353807,0,0.0169792537512481,0.181300752853537,0,0,0
"Col4a3.2",0.0127264249677062,0.0327197953897722,0,0,0.00963630617501256,0.104924997404566,0.0120128306320586,0.0137886857361481,0.026348536221121,0,0.276121051468964,0.0131011118993012,0,0,0.00970479234612974,0.0298407001353807,0,0.0169792537512481,0.181300752853537,0,0,0
"Col4a4",0.0218621291033289,0.0124322039786141,0,0,0.0212998616712953,0.511288481910131,0.016741074654749,0.0151222098648627,0.0270874948989613,0,0,0.0235891773443961,0.0686862401657087,0.00636251713903054,0.0120721027278558,0.0182651201469319,0.00526002956136614,0.0592014164660178,0.0716143770271157,0.070968322221023,0,0
"Col4a5",0.178050637434355,0.0111422355768103,0,0,0,0.80354917402407,0.021106143961373,0.0113159750116286,0.049220926301409,0,0,0.0069663577351567,0,0.0077122706081511,0.00701404140354857,0.00915455606333815,0.0122288257881478,0.0113818664119965,0,0.042870616479465,0,0
"Col4a6",0.0110737286722157,0.00127374418376562,0,0,0.0128739813616043,0.171028949391423,0.013825268452858,0.0087010148232728,0.00750937093219409,0,0,0.0112167576409537,0.0198452288561825,0,0.00310587775920088,0.00185628183407328,0.0144016200184013,0.00847816013725425,0,0,0,0
"Col5a1",0.0249309017453862,0.0175828583769899,0,0,0.00894150723426641,0.0331877063350054,0.0936436702115519,0.131933533733241,0.325012756114641,0,0,1.03904591045936,0.0295216031253288,0.167671318182467,0.012050294431562,0.0465439117356642,0.00494743351886209,0.042790209566827,0.0112725337950563,0.0318722055490217,0,0.121891760117016
"Col5a2",0.0684507264414699,0.0756733468465177,0.097454488753752,0,0.0137715193290767,0.6217234661895,0.0211437229084575,0.0166067340525351,0.00632628711474493,0,0,0.0178999579905194,0.0282989221974721,0,0.0145753997022607,0.0404855486187125,0.00542345819218783,0.029119114804419,0,0.00698594288572534,0,0
"Col5a3",0.0534121922618643,0.00258225115491183,0,0,0.0015626071850866,0.535895739125601,0.00855610933410937,0.012104183456649,0.00745015473971395,0,0,0.00962375731455093,0,0,0.0103437968243305,0.0146399085536927,0.0159911780776618,0.115956086151545,0,0,0,0.201207243460765
"Col8a1",0.0166309035742258,0.0777968969265157,0.0226942628903413,0,0.0154072171471909,0.343527988021512,0.236133138910127,0.0334118663875654,0.0836911957564579,0,0.196401916882709,0.0100394259622801,0.00490082686750909,0.314748659145274,0.0102013721159705,0.00301762662079306,0.0144595836313517,0.0129359338970712,0,0,0,0
"Col8a1.1",0.0166309035742258,0.0777968969265157,0.0226942628903413,0,0.0154072171471909,0.343527988021512,0.236133138910127,0.0334118663875654,0.0836911957564579,0,0.196401916882709,0.0100394259622801,0.00490082686750909,0.314748659145274,0.0102013721159705,0.00301762662079306,0.0144595836313517,0.0129359338970712,0,0,0,0
"Col9a1",0.0384727846353612,0.011088193436302,0,0,0.03130905900034,0,0.0228406354578095,0.0133848919698842,0.00904559065630135,0,0,0.00735005821333698,0.0109028412392369,0.00748458736347177,0.00903310615560455,0.154810114187058,0.00836559693553493,0.0194560170723203,0,0,0,0
"Col9a2",0.0166285090978291,0,0,0,0.0311908798306548,0.0392216030446601,0.0936164245687416,0.0876846018178008,0.118114570219765,0,0,0.143640429692501,0.0982178510705064,0.0896047690710986,0.0601160306593126,0.303365923953968,0.0321194672962657,0.54093744856146,0.294880868129276,0.00814377343370806,0,0
"Col9a3",0.275290998446926,0.0221280868761981,0,0.577067343759017,0.00262884494862185,0,0.0123719286140737,0.0288875946382591,0.0178303089909505,0,0,0.00300888258156812,0.024476155526579,0.00670107445027736,0.179475695047081,2.48863395253984,0.196535937483208,0.799583946591191,0.0448607522250933,0,0,0
"Cort",0,0,0,0,0,0,0.00396491945773589,0.00479349981368634,0.0027133879511194,0,0.276121051468964,0.0102635999118041,0.105053125888149,0.00556712589888207,0,0.00557485729248278,0,0,0,0,0,0
"Cort.1",0,0,0,0,0,0,0.00396491945773589,0.00479349981368634,0.0027133879511194,0,0.276121051468964,0.0102635999118041,0.105053125888149,0.00556712589888207,0,0.00557485729248278,0,0,0,0,0,0
"Cort.2",0,0,0,0,0,0,0.00396491945773589,0.00479349981368634,0.0027133879511194,0,0.276121051468964,0.0102635999118041,0.105053125888149,0.00556712589888207,0,0.00557485729248278,0,0,0,0,0,0
"Cort.3",0,0,0,0,0,0,0.00396491945773589,0.00479349981368634,0.0027133879511194,0,0.276121051468964,0.0102635999118041,0.105053125888149,0.00556712589888207,0,0.00557485729248278,0,0,0,0,0,0
"Cort.4",0,0,0,0,0,0,0.00396491945773589,0.00479349981368634,0.0027133879511194,0,0.276121051468964,0.0102635999118041,0.105053125888149,0.00556712589888207,0,0.00557485729248278,0,0,0,0,0,0
"Cort.5",0,0,0,0,0,0,0.00396491945773589,0.00479349981368634,0.0027133879511194,0,0.276121051468964,0.0102635999118041,0.105053125888149,0.00556712589888207,0,0.00557485729248278,0,0,0,0,0,0
"Cp",0.0591411613877521,1.72894223968995,1.17653285617429,0,0.0502250463509633,4.52861940702054,0.0347547341707886,0.0385994741459401,0.105543771598194,0,0,0.0507430357143024,0.208930108867749,0.00702094840375228,0.0338823224955696,0.0572242417071781,0.0614695907435499,1.02662082800854,0.41413150068431,3.69143825441827,0,0
"Crh",0.0049152537265904,0,0,0,0.00827579586259861,0,0.0139490180766623,0.0398175607066631,0,0,0,0.000896840395413343,1.0946163736942,0.0404366577656972,0.00272639433258957,0,0,0.0223001146887961,0,0,0,0.0298614429049212
"Crh.1",0.0049152537265904,0,0,0,0.00827579586259861,0,0.0139490180766623,0.0398175607066631,0,0,0,0.000896840395413343,1.0946163736942,0.0404366577656972,0.00272639433258957,0,0,0.0223001146887961,0,0,0,0.0298614429049212
"Crh.2",0.0049152537265904,0,0,0,0.00827579586259861,0,0.0139490180766623,0.0398175607066631,0,0,0,0.000896840395413343,1.0946163736942,0.0404366577656972,0.00272639433258957,0,0,0.0223001146887961,0,0,0,0.0298614429049212
"Crp",0.00699090585924942,0.00646585812819671,0,0,0.0141038493831552,0.0310173697270472,0.00879399154511576,0.00680211160639829,0,0,0,0.00860957591931845,0,0.00730118330277788,0.0061281211068002,0.00191602594758979,0,0.0123306614019795,0,0,0,0
"Csf1",0.559123250707947,0.576016288904063,0.650559206717623,0.577067343759017,0.447838975026603,0.205391423510458,0.0960504546191332,0.145938208154769,0.0507624682788514,0.657851457140978,1.27032520325203,0.0258581338261422,0.125882766072151,0.0430711590728329,0.643850699994097,0.729060866265812,0.796574303413242,0.186643290130736,0.612719063074569,0.12976387081328,0,0.0821018062397373
"Csf2",0.00547658322544464,0,0,0,0.00286917535883342,0,0.00107422219795575,0.00179197665706599,0,0,0,0.00114481287575621,0,0,0.00116164337223212,0,0,0.0069069836511697,0,0.0506101295880126,0,0.0801667468334135
"Csf2.1",0.00547658322544464,0,0,0,0.00286917535883342,0,0.00107422219795575,0.00179197665706599,0,0,0,0.00114481287575621,0,0,0.00116164337223212,0,0,0.0069069836511697,0,0.0506101295880126,0,0.0801667468334135
"Csf2.2",0.00547658322544464,0,0,0,0.00286917535883342,0,0.00107422219795575,0.00179197665706599,0,0,0,0.00114481287575621,0,0,0.00116164337223212,0,0,0.0069069836511697,0,0.0506101295880126,0,0.0801667468334135
"Csf2.3",0.00547658322544464,0,0,0,0.00286917535883342,0,0.00107422219795575,0.00179197665706599,0,0,0,0.00114481287575621,0,0,0.00116164337223212,0,0,0.0069069836511697,0,0.0506101295880126,0,0.0801667468334135
"Csf2.4",0.00547658322544464,0,0,0,0.00286917535883342,0,0.00107422219795575,0.00179197665706599,0,0,0,0.00114481287575621,0,0,0.00116164337223212,0,0,0.0069069836511697,0,0.0506101295880126,0,0.0801667468334135
"Csf3",0.000523617999305892,0.00202526723401153,0,0,0,0,0.0039366966903464,0.00445922388742073,0.0154986591620528,0,0,0.00104036361124358,0.0398946780499481,0.00625307964172355,0.005357074237023,0.0039040006246401,0.0038181375277865,0.00657480346974356,0,0,0,0
"Csf3.1",0.000523617999305892,0.00202526723401153,0,0,0,0,0.0039366966903464,0.00445922388742073,0.0154986591620528,0,0,0.00104036361124358,0.0398946780499481,0.00625307964172355,0.005357074237023,0.0039040006246401,0.0038181375277865,0.00657480346974356,0,0,0,0
"Gh",0.00456639686240348,0,0,0,0,0.00763974623818895,0.0023184927396101,0.000828934076449903,0,0,0,0.000864199067218095,0,0.0118014430804599,0.00149626009788534,0,0.00301546693299271,0,0,0,0,0
"Ctf1",0.0520525340133657,0.0038994945849742,0,0,0.0136047628379056,0.0163399994683485,0.0135559562691688,0.0197526527654009,0.0386619233149143,0,0.276121051468964,0.0203369406520981,0.0337358161558793,0.0128281110093414,0.00800297288349584,0.0146183478868489,0.00805339888922023,0.0480604656080114,0,0,0,0
"Ctf1.1",0.0520525340133657,0.0038994945849742,0,0,0.0136047628379056,0.0163399994683485,0.0135559562691688,0.0197526527654009,0.0386619233149143,0,0.276121051468964,0.0203369406520981,0.0337358161558793,0.0128281110093414,0.00800297288349584,0.0146183478868489,0.00805339888922023,0.0480604656080114,0,0,0,0
"Ctgf",0.00652507951539649,0.735880494260641,0.397693757811391,0,0.0026806618661374,1.12729672290916,0.0454049612173777,0.0149105469279352,0.0552056717391222,0,0,0.295204925067038,0.392902637534375,0.0136796329845861,0,0.00305000048800008,0.0267801072007691,0,0,0,0,0
"Ctgf.1",0.00652507951539649,0.735880494260641,0.397693757811391,0,0.0026806618661374,1.12729672290916,0.0454049612173777,0.0149105469279352,0.0552056717391222,0,0,0.295204925067038,0.392902637534375,0.0136796329845861,0,0.00305000048800008,0.0267801072007691,0,0,0,0,0
"Ctgf.2",0.00652507951539649,0.735880494260641,0.397693757811391,0,0.0026806618661374,1.12729672290916,0.0454049612173777,0.0149105469279352,0.0552056717391222,0,0,0.295204925067038,0.392902637534375,0.0136796329845861,0,0.00305000048800008,0.0267801072007691,0,0,0,0,0
"Ctgf.3",0.00652507951539649,0.735880494260641,0.397693757811391,0,0.0026806618661374,1.12729672290916,0.0454049612173777,0.0149105469279352,0.0552056717391222,0,0,0.295204925067038,0.392902637534375,0.0136796329845861,0,0.00305000048800008,0.0267801072007691,0,0,0,0,0
"Ctgf.4",0.00652507951539649,0.735880494260641,0.397693757811391,0,0.0026806618661374,1.12729672290916,0.0454049612173777,0.0149105469279352,0.0552056717391222,0,0,0.295204925067038,0.392902637534375,0.0136796329845861,0,0.00305000048800008,0.0267801072007691,0,0,0,0,0
"Ctgf.5",0.00652507951539649,0.735880494260641,0.397693757811391,0,0.0026806618661374,1.12729672290916,0.0454049612173777,0.0149105469279352,0.0552056717391222,0,0,0.295204925067038,0.392902637534375,0.0136796329845861,0,0.00305000048800008,0.0267801072007691,0,0,0,0,0
"Ctgf.6",0.00652507951539649,0.735880494260641,0.397693757811391,0,0.0026806618661374,1.12729672290916,0.0454049612173777,0.0149105469279352,0.0552056717391222,0,0,0.295204925067038,0.392902637534375,0.0136796329845861,0,0.00305000048800008,0.0267801072007691,0,0,0,0,0
"Cthrc1",0.0895295460713982,0.488232051873818,0.214585175009166,0,0.0130266671741625,1.40175731521034,0.14120798340635,0.0749971385820206,0.177450390967277,0,0,0.0847003892779051,0.117002047048768,0.185604531117293,0.0035829614826951,0.0258313791134243,0.00598424706801815,0.833417407422924,0,0.0346911447383941,0,0
"Cthrc1.1",0.0895295460713982,0.488232051873818,0.214585175009166,0,0.0130266671741625,1.40175731521034,0.14120798340635,0.0749971385820206,0.177450390967277,0,0,0.0847003892779051,0.117002047048768,0.185604531117293,0.0035829614826951,0.0258313791134243,0.00598424706801815,0.833417407422924,0,0.0346911447383941,0,0
"Cthrc1.2",0.0895295460713982,0.488232051873818,0.214585175009166,0,0.0130266671741625,1.40175731521034,0.14120798340635,0.0749971385820206,0.177450390967277,0,0,0.0847003892779051,0.117002047048768,0.185604531117293,0.0035829614826951,0.0258313791134243,0.00598424706801815,0.833417407422924,0,0.0346911447383941,0,0
"Cubn",0.0468873688380426,0.0245219883901851,0,0,0.038276517466213,0.0416892207063804,0.0550037721054173,0.0635705630311212,0.0748003789809994,0,0,0.0238539476126047,0.146336308772967,0.0472674503377612,0.0136418299126461,0.0267093547310211,0.0170887961125345,0.0940931013631455,0,0,0,0
"Cx3cl1",0.347712367001336,1.75158853223177,1.41979253491922,2.68024658268561,0.24003766384776,0.228114065391611,9.81873071169788,11.8113802358455,7.30824287918243,1.05285323225942,4.50255120275754,12.3975751723975,7.79483935195994,11.6734447695969,0.163634913256331,0.152614045008634,0.0579700780907444,2.00828134674871,0.249670170588547,0.176493759498576,0,0.576487778396609
"Cxcl10",0.0423649229539119,0.11394487747064,0.400131089401504,0,3.30054045466651,0.0237754623719536,0.0039434291770705,0.00583795318851723,0.0491484426133118,0,0,0.0103062808198008,0,0,0.00157472776106467,0.00121989646250764,0.00266629978381641,0.00763707635610037,1.09786472265391,1.64756106928798,0,0.555389718543629
"Cxcl10.1",0.0423649229539119,0.11394487747064,0.400131089401504,0,3.30054045466651,0.0237754623719536,0.0039434291770705,0.00583795318851723,0.0491484426133118,0,0,0.0103062808198008,0,0,0.00157472776106467,0.00121989646250764,0.00266629978381641,0.00763707635610037,1.09786472265391,1.64756106928798,0,0.555389718543629
"Cxcl10.2",0.0423649229539119,0.11394487747064,0.400131089401504,0,3.30054045466651,0.0237754623719536,0.0039434291770705,0.00583795318851723,0.0491484426133118,0,0,0.0103062808198008,0,0,0.00157472776106467,0.00121989646250764,0.00266629978381641,0.00763707635610037,1.09786472265391,1.64756106928798,0,0.555389718543629
"Cxcl12",0.0430332208644323,37.4644939709483,25.762523965024,0,0.0468556167892423,4.01810485958045,0.0951722701141848,0.334809136487542,0.600415173848411,0,1.48411991688928,0.345890915681988,0.260696715267063,0.0842419429457515,0.103295715833273,0.714264015897774,0.0224002889394976,0.0688605720199029,0.449328980129219,0.469965391388843,0,0
"Cxcl12.1",0.0430332208644323,37.4644939709483,25.762523965024,0,0.0468556167892423,4.01810485958045,0.0951722701141848,0.334809136487542,0.600415173848411,0,1.48411991688928,0.345890915681988,0.260696715267063,0.0842419429457515,0.103295715833273,0.714264015897774,0.0224002889394976,0.0688605720199029,0.449328980129219,0.469965391388843,0,0
"Cxcl12.2",0.0430332208644323,37.4644939709483,25.762523965024,0,0.0468556167892423,4.01810485958045,0.0951722701141848,0.334809136487542,0.600415173848411,0,1.48411991688928,0.345890915681988,0.260696715267063,0.0842419429457515,0.103295715833273,0.714264015897774,0.0224002889394976,0.0688605720199029,0.449328980129219,0.469965391388843,0,0
"Cxcl12.3",0.0430332208644323,37.4644939709483,25.762523965024,0,0.0468556167892423,4.01810485958045,0.0951722701141848,0.334809136487542,0.600415173848411,0,1.48411991688928,0.345890915681988,0.260696715267063,0.0842419429457515,0.103295715833273,0.714264015897774,0.0224002889394976,0.0688605720199029,0.449328980129219,0.469965391388843,0,0
"Cxcl12.4",0.0430332208644323,37.4644939709483,25.762523965024,0,0.0468556167892423,4.01810485958045,0.0951722701141848,0.334809136487542,0.600415173848411,0,1.48411991688928,0.345890915681988,0.260696715267063,0.0842419429457515,0.103295715833273,0.714264015897774,0.0224002889394976,0.0688605720199029,0.449328980129219,0.469965391388843,0,0
"Cxcl13",0.00230118293620773,0.000778817412488182,0,0,0.0135999371652849,0,0.00170696284525848,0.00298780798896201,0.00444082665099943,0,0,0.00332399846612173,0.0032793121314873,0,0.0035637473941207,0.00873896907588844,0,0,0,0,0,0.246872942725477
"Cxcl13.1",0.00230118293620773,0.000778817412488182,0,0,0.0135999371652849,0,0.00170696284525848,0.00298780798896201,0.00444082665099943,0,0,0.00332399846612173,0.0032793121314873,0,0.0035637473941207,0.00873896907588844,0,0,0,0,0,0.246872942725477
"Cxcl13.2",0.00230118293620773,0.000778817412488182,0,0,0.0135999371652849,0,0.00170696284525848,0.00298780798896201,0.00444082665099943,0,0,0.00332399846612173,0.0032793121314873,0,0.0035637473941207,0.00873896907588844,0,0,0,0,0,0.246872942725477
"Cxcl13.3",0.00230118293620773,0.000778817412488182,0,0,0.0135999371652849,0,0.00170696284525848,0.00298780798896201,0.00444082665099943,0,0,0.00332399846612173,0.0032793121314873,0,0.0035637473941207,0.00873896907588844,0,0,0,0,0,0.246872942725477
"Cxcl16",0.0196373337976549,0.0190638264206235,0,0,0.852779376987736,0.0119527436327735,0.0147265934426325,0.0138039975703434,0.0179624945391286,0,0,0.0140258546432016,0.0215337369073995,0.00857872784329066,0.0238299829008897,0.0392303947725345,0.00454631834594027,0.0635410076378704,2.04356873303939,1.0288243221271,0,0.0622742558226429
"Cxcl1",0.00375703264745671,0.964920944864156,0.292714078750773,0,0.0490371417400219,2.39464344410624,0.00572744841409195,0.00106305425314858,0,0,0,0.00208150390633042,0.0151292491019579,0.0174896566132203,0.0047561250908121,0.00179586960765457,0.0101763148307577,0.029783712639526,0.0678831323992614,8.24901202988938,0,0
"Cxcl1.1",0.00375703264745671,0.964920944864156,0.292714078750773,0,0.0490371417400219,2.39464344410624,0.00572744841409195,0.00106305425314858,0,0,0,0.00208150390633042,0.0151292491019579,0.0174896566132203,0.0047561250908121,0.00179586960765457,0.0101763148307577,0.029783712639526,0.0678831323992614,8.24901202988938,0,0
"Cxcl1.2",0.00375703264745671,0.964920944864156,0.292714078750773,0,0.0490371417400219,2.39464344410624,0.00572744841409195,0.00106305425314858,0,0,0,0.00208150390633042,0.0151292491019579,0.0174896566132203,0.0047561250908121,0.00179586960765457,0.0101763148307577,0.029783712639526,0.0678831323992614,8.24901202988938,0,0
"Cxcl2",0.00287729753864834,0.171695418752165,0,0,2.92255047639416,0.0018075390283827,0.00288256238319877,0.00442197201877615,0.0239451319661711,0,0,0.00180638087858256,0,0.00693253396595017,0.0021264620723938,0.0109298138361242,0.0503616023139714,0.014152695742137,0.255579729065274,33.2933880694817,0,0
"Cxcl2.1",0.00287729753864834,0.171695418752165,0,0,2.92255047639416,0.0018075390283827,0.00288256238319877,0.00442197201877615,0.0239451319661711,0,0,0.00180638087858256,0,0.00693253396595017,0.0021264620723938,0.0109298138361242,0.0503616023139714,0.014152695742137,0.255579729065274,33.2933880694817,0,0
"Cxcl5",0.0685444846836676,0.0118232086486627,0.0520378002581075,0,0,0.0342841042221518,0.0061999594400989,0.0043524214154058,0,0,0,0.00821149419489398,0.00856354114986407,0,0.000555363831619462,0,0,0,0.0261413304891566,0,0,0
"Cxcl5.1",0.0685444846836676,0.0118232086486627,0.0520378002581075,0,0,0.0342841042221518,0.0061999594400989,0.0043524214154058,0,0,0,0.00821149419489398,0.00856354114986407,0,0.000555363831619462,0,0,0,0.0261413304891566,0,0,0
"Cyr61",0.997696531735968,5.96534494870587,5.24650364554025,0,0.00403993403439857,1.36007366712891,0.136105225903492,0.0576124918396794,0.526949437289538,0,0,0.827168617074775,0.0359727800978854,0.102850170900768,0.0104196233295259,0.0151478690227088,0.00669502680019228,0.564318435508661,0.0750012347693632,0.917639083338287,0,0.135968092820885
"Cyr61.1",0.997696531735968,5.96534494870587,5.24650364554025,0,0.00403993403439857,1.36007366712891,0.136105225903492,0.0576124918396794,0.526949437289538,0,0,0.827168617074775,0.0359727800978854,0.102850170900768,0.0104196233295259,0.0151478690227088,0.00669502680019228,0.564318435508661,0.0750012347693632,0.917639083338287,0,0.135968092820885
"Cyr61.2",0.997696531735968,5.96534494870587,5.24650364554025,0,0.00403993403439857,1.36007366712891,0.136105225903492,0.0576124918396794,0.526949437289538,0,0,0.827168617074775,0.0359727800978854,0.102850170900768,0.0104196233295259,0.0151478690227088,0.00669502680019228,0.564318435508661,0.0750012347693632,0.917639083338287,0,0.135968092820885
"Cyr61.3",0.997696531735968,5.96534494870587,5.24650364554025,0,0.00403993403439857,1.36007366712891,0.136105225903492,0.0576124918396794,0.526949437289538,0,0,0.827168617074775,0.0359727800978854,0.102850170900768,0.0104196233295259,0.0151478690227088,0.00669502680019228,0.564318435508661,0.0750012347693632,0.917639083338287,0,0.135968092820885
"Cyr61.4",0.997696531735968,5.96534494870587,5.24650364554025,0,0.00403993403439857,1.36007366712891,0.136105225903492,0.0576124918396794,0.526949437289538,0,0,0.827168617074775,0.0359727800978854,0.102850170900768,0.0104196233295259,0.0151478690227088,0.00669502680019228,0.564318435508661,0.0750012347693632,0.917639083338287,0,0.135968092820885
"Cyr61.5",0.997696531735968,5.96534494870587,5.24650364554025,0,0.00403993403439857,1.36007366712891,0.136105225903492,0.0576124918396794,0.526949437289538,0,0,0.827168617074775,0.0359727800978854,0.102850170900768,0.0104196233295259,0.0151478690227088,0.00669502680019228,0.564318435508661,0.0750012347693632,0.917639083338287,0,0.135968092820885
"Dcn",0.00565630351960435,0.00843287425535591,0,0,0.0014001260673511,0.434561421361032,0.00301248486161059,0.0061629643675656,0.0064840498856862,0,0,0.00322551336502848,0.0149762260098341,0.0171931791219787,0.00153360551779499,0.0134274972740296,0,0.00759354921691077,0.0190676673378486,0.0629316656147246,0,0.164581961816985
"Dcn.1",0.00565630351960435,0.00843287425535591,0,0,0.0014001260673511,0.434561421361032,0.00301248486161059,0.0061629643675656,0.0064840498856862,0,0,0.00322551336502848,0.0149762260098341,0.0171931791219787,0.00153360551779499,0.0134274972740296,0,0.00759354921691077,0.0190676673378486,0.0629316656147246,0,0.164581961816985
"Dcn.2",0.00565630351960435,0.00843287425535591,0,0,0.0014001260673511,0.434561421361032,0.00301248486161059,0.0061629643675656,0.0064840498856862,0,0,0.00322551336502848,0.0149762260098341,0.0171931791219787,0.00153360551779499,0.0134274972740296,0,0.00759354921691077,0.0190676673378486,0.0629316656147246,0,0.164581961816985
"Dhh",0.00389998845011418,0.0102298563138475,0,0,0.00356329027097041,0,0.0024898367214455,0.00340608732100776,0,0,0,0.00517068832249881,0,0,0,0.0172142759039199,0,0,0,0,0,0
"Dhh.1",0.00389998845011418,0.0102298563138475,0,0,0.00356329027097041,0,0.0024898367214455,0.00340608732100776,0,0,0,0.00517068832249881,0,0,0,0.0172142759039199,0,0,0,0,0,0
"Dhh.2",0.00389998845011418,0.0102298563138475,0,0,0.00356329027097041,0,0.0024898367214455,0.00340608732100776,0,0,0,0.00517068832249881,0,0,0,0.0172142759039199,0,0,0,0,0,0
"Dhh.3",0.00389998845011418,0.0102298563138475,0,0,0.00356329027097041,0,0.0024898367214455,0.00340608732100776,0,0,0,0.00517068832249881,0,0,0,0.0172142759039199,0,0,0,0,0,0
"Dhh.4",0.00389998845011418,0.0102298563138475,0,0,0.00356329027097041,0,0.0024898367214455,0.00340608732100776,0,0,0,0.00517068832249881,0,0,0,0.0172142759039199,0,0,0,0,0,0
"Dkk1",0.0054578676970932,0.00166143039188159,0.256647161482394,0,0,0,0.0064649820413284,0.00532995529166024,0.00190623460715555,0,0,0.00952054233096008,0.00803212851405623,0.0065715630068318,0.00690724627947075,0,0.00422919531946496,0.0105754595744171,0,0.0105435406052836,0,0
"Dkk1.1",0.0054578676970932,0.00166143039188159,0.256647161482394,0,0,0,0.0064649820413284,0.00532995529166024,0.00190623460715555,0,0,0.00952054233096008,0.00803212851405623,0.0065715630068318,0.00690724627947075,0,0.00422919531946496,0.0105754595744171,0,0.0105435406052836,0,0
